filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
tiddlyweb-1.2.17/test/test_limit_filter.py,18,"Exactly one space required after comma
    assert ['1','c'] == [tiddler.title for tiddler in limited_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_limit_filter.py,24,"Exactly one space required after comma
    assert ['c','a'] == [tiddler.title for tiddler in limited_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_user.py,18,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_recipe.py,21,Undefined variable 'recipe',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_recipe.py,28,Undefined variable 'recipe',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_recipe.py,28,Undefined variable 'recipe',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_store_search.py,19,Comparison to literal,Category.R,literal-comparison,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_store_search.py,17,Do not use `len(SEQUENCE)` to determine if a sequence is empty,Category.C,len-as-condition,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_store_search.py,18,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_web_negotiate.py,28,Undefined variable 'environ',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_web_negotiate.py,40,Undefined variable 'environ',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_web_negotiate.py,48,Undefined variable 'environ',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_web_negotiate.py,59,Undefined variable 'environ',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_web_negotiate.py,72,Undefined variable 'environ',Category.E,undefined-variable,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_serializer.py,19,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_collection_tiddlers.py,49,Trailing whitespace,Category.C,trailing-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_collection_tiddlers.py,54,Trailing whitespace,Category.C,trailing-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,27,"Exactly one space required after comma
    assert ['1','a','b','c'] == [tiddler.title for tiddler in sorted_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,27,"Exactly one space required after comma
    assert ['1','a','b','c'] == [tiddler.title for tiddler in sorted_tiddlers]
                   ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,27,"Exactly one space required after comma
    assert ['1','a','b','c'] == [tiddler.title for tiddler in sorted_tiddlers]
                       ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,33,"Exactly one space required after comma
    assert ['c','b','a','1'] == [tiddler.title for tiddler in sorted_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,33,"Exactly one space required after comma
    assert ['c','b','a','1'] == [tiddler.title for tiddler in sorted_tiddlers]
                   ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,33,"Exactly one space required after comma
    assert ['c','b','a','1'] == [tiddler.title for tiddler in sorted_tiddlers]
                       ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,44,Line too long (114/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,27,Redefining name 'tiddler' from outer scope (line 19),Category.W,redefined-outer-name,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,33,Redefining name 'tiddler' from outer scope (line 19),Category.W,redefined-outer-name,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,39,Redefining name 'tiddler' from outer scope (line 19),Category.W,redefined-outer-name,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_sort_filter.py,44,Redefining name 'tiddler' from outer scope (line 19),Category.W,redefined-outer-name,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_tiddlers_fields.py,29,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_select_filter.py,26,"Exactly one space required after comma
    assert ['1','a'] == [tiddler.title for tiddler in selected_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_select_filter.py,30,"Exactly one space required after comma
    assert ['c','b'] == [tiddler.title for tiddler in selected_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
tiddlyweb-1.2.17/test/test_select_filter.py,34,"Exactly one space required after comma
    assert ['1','a','b'] == [tiddler.title for tiddler in selected_tiddlers]
               ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
