filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
SOAPpy-0.12.5/src/SOAPpy/GSIServer.py,68,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/src/SOAPpy/GSIServer.py,68,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/tests/storageTest.py,21,"Exactly one space required around assignment
PASSWORD=""mypasswd""
        ^",Category.C,bad-whitespace,Possible hardcoded password: 'mypasswd',MEDIUM,LOW
SOAPpy-0.12.5/src/SOAPpy/Utilities.py,150,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/src/SOAPpy/Utilities.py,150,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/tests/testleak.py,15,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/tests/testleak.py,15,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,25,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,25,"No space allowed after bracket
assert( x==y[0] )
      ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,25,"Exactly one space required around comparison
assert( x==y[0] )
         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,25,"No space allowed before bracket
assert( x==y[0] )
                ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,29,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,29,"No space allowed after bracket
assert( x[0] == y[0] )
      ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,29,"No space allowed before bracket
assert( x[0] == y[0] )
                     ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,30,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,30,"No space allowed after bracket
assert( x[1] == y[1] )
      ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,30,"No space allowed before bracket
assert( x[1] == y[1] )
                     ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,41,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,41,"No space allowed after bracket
  assert( x[key] == y[0][key] )
        ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,41,"No space allowed before bracket
  assert( x[key] == y[0][key] )
                              ^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/Bug916265.py,41,"Bad indentation. Found 2 spaces, expected 4",Category.W,bad-indentation,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/TCtest.py,85,"Exactly one space required around comparison
        assert y.param[1]=='23'
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/TCtest.py,88,"Exactly one space required around comparison
        assert y.param[1]==23
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/TCtest.py,116,"Exactly one space required around comparison
        assert y.param[0]==12
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/TCtest.py,117,"Exactly one space required around comparison
        assert y.param[1]=='23'
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/TCtest.py,118,"Exactly one space required around comparison
        assert y.param[2]==float(0)
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/TCtest.py,119,"Exactly one space required around comparison
        assert y.param[3]==-31
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/src/SOAPpy/SOAPBuilder.py,310,More than one statement on a single line,Category.C,multiple-statements,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/src/SOAPpy/SOAPBuilder.py,310,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,27,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,27,"Exactly one space required around comparison
    assert(result_integer==original_integer)
                         ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,34,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,34,"Exactly one space required around comparison
    assert(result_string==original_string)
                        ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,41,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,41,"Exactly one space required around comparison
    assert(result_float==original_float)
                       ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,48,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
SOAPpy-0.12.5/tests/esj_test_client.py,48,"Exactly one space required around comparison
    assert(tuple(result_tuple)==original_tuple)
                              ^^",Category.C,bad-whitespace,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
