filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
knowledge_repo-0.7.6/tests/test_emails.py,140,Line too long (104/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_emails.py,141,Line too long (123/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_cluster.py,27,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_cluster.py,30,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_cluster.py,40,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_cluster.py,43,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_cluster.py,53,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_cluster.py,56,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_gitposts.py,56,Line too long (109/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_gitposts.py,80,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/app/models.py,178,Line too long (339/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/app/models.py,416,Line too long (148/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/app/models.py,178,Do not use `len(SEQUENCE)` to determine if a sequence is empty,Category.C,len-as-condition,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/app/models.py,178,Do not use `len(SEQUENCE)` to determine if a sequence is empty,Category.C,len-as-condition,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/repositories/gitrepository.py,345,Line too long (169/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/repositories/gitrepository.py,367,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
knowledge_repo-0.7.6/tests/test_table.py,19,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_table.py,44,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_table.py,47,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_routes.py,19,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_routes.py,26,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_routes.py,27,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_routes.py,34,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_routes.py,35,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/_version.py,11,Line too long (145/100),Category.C,line-too-long,subprocess call - check for execution of untrusted input.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/_version.py,11,Line too long (145/100),Category.C,line-too-long,Starting a process with a partial executable path,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/_version.py,12,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/postprocessors/format_checks.py,32,Line too long (125/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/postprocessors/format_checks.py,36,Line too long (129/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/app/deploy/common.py,26,Line too long (130/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/app/deploy/common.py,55,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
knowledge_repo-0.7.6/setup.py,9,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
knowledge_repo-0.7.6/knowledge_repo/utils/exec_code.py,9,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
knowledge_repo-0.7.6/tests/test_feed.py,26,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,44,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,45,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,63,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,68,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,72,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,78,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,83,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,89,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_feed.py,44,Do not use `len(SEQUENCE)` to determine if a sequence is empty,Category.C,len-as-condition,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/repository.py,87,Line too long (122/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/repository.py,184,Line too long (133/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/repository.py,192,Line too long (124/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/knowledge_repo/repository.py,244,Line too long (112/100),Category.C,line-too-long,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_tags.py,51,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_tags.py,76,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
knowledge_repo-0.7.6/tests/test_tags.py,142,Unnecessary parens after 'assert' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
