filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,492,"Variable name ""h"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",HIGH,MEDIUM
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,588,"Variable name ""h"" doesn't conform to snake_case naming style",Category.C,invalid-name,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",HIGH,MEDIUM
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,486,Unable to import 'Crypto.PublicKey',Category.E,import-error,The pyCrypto library and its module RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,487,Unable to import 'Crypto.Signature',Category.E,import-error,The pyCrypto library and its module PKCS1_v1_5 are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,488,Unable to import 'Crypto.Hash',Category.E,import-error,The pyCrypto library and its module SHA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,581,Unable to import 'Crypto.PublicKey',Category.E,import-error,The pyCrypto library and its module RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,582,Unable to import 'Crypto.Signature',Category.E,import-error,The pyCrypto library and its module PKCS1_v1_5 are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/oauth1/rfc5849/signature.py,583,Unable to import 'Crypto.Hash',Category.E,import-error,The pyCrypto library and its module SHA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/tests/oauth2/rfc6749/test_server.py,4,"first party import ""import Crypto.PublicKey.RSA as RSA"" should be placed before ""from ...unittest import TestCase""",Category.C,wrong-import-order,The pyCrypto library and its module Crypto.PublicKey.RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/tests/oauth2/rfc6749/test_server.py,4,Unused Crypto.PublicKey.RSA imported as RSA,Category.W,unused-import,The pyCrypto library and its module Crypto.PublicKey.RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/tests/oauth2/rfc6749/test_server.py,4,Unable to import 'Crypto.PublicKey.RSA',Category.E,import-error,The pyCrypto library and its module Crypto.PublicKey.RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/common.py,243,Unable to import 'Crypto.PublicKey.RSA',Category.E,import-error,The pyCrypto library and its module Crypto.PublicKey.RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/common.py,264,Unable to import 'Crypto.PublicKey.RSA',Category.E,import-error,The pyCrypto library and its module Crypto.PublicKey.RSA are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,HIGH,HIGH
oauthlib-0.6.3/oauthlib/oauth2/rfc6749/clients/base.py,32,Too many arguments (9/5),Category.R,too-many-arguments,Possible hardcoded password: 'Bearer',MEDIUM,LOW
oauthlib-0.6.3/oauthlib/oauth2/rfc6749/clients/base.py,32,Unused argument 'kwargs',Category.W,unused-argument,Possible hardcoded password: 'Bearer',MEDIUM,LOW
