filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
morepath-0.13.2/morepath/tests/test_security.py,439,Unexpected keyword argument 'lookup' in function call,Category.E,unexpected-keyword-arg,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_security.py,452,Unexpected keyword argument 'lookup' in function call,Category.E,unexpected-keyword-arg,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_security.py,454,Unexpected keyword argument 'lookup' in function call,Category.E,unexpected-keyword-arg,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_traject.py,99,"Consider changing ""not step1 != step2"" to ""step1 == step2""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_traject.py,100,"Consider changing ""not step1 &lt; step2"" to ""step1 &gt;= step2""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_traject.py,101,"Consider changing ""not step1 &gt; step2"" to ""step1 &lt;= step2""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_traject.py,110,"Consider changing ""not step1 == step2"" to ""step1 != step2""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_traject.py,111,"Consider changing ""not step1 &lt; step2"" to ""step1 &gt;= step2""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_traject.py,114,"Consider changing ""not step1 &lt;= step2"" to ""step1 &gt; step2""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
morepath-0.13.2/morepath/tests/test_converter.py,97,"Consider changing ""not l0 != l1"" to ""l0 == l1""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
