filename,line_number,pylint_message,pylint_type,pylint_symbol,bandit_issue_text,bandit_issue_confidence,bandit_issue_severity
docker-3.5.0/setup.py,48,Use of exec,Category.W,exec-used,Use of exec detected.,HIGH,MEDIUM
docker-3.5.0/tests/integration/api_build_test.py,98,Used builtin function 'filter'. Using a list comprehension can be clearer.,Category.W,bad-builtin,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_container_test.py,182,Comparison should be inspect['Name'] == '/foobar',Category.C,misplaced-comparison-constant,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_container_test.py,1383,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_container_test.py,1396,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_client_test.py,50,No exception type(s) specified,Category.W,bare-except,"Try, Except, Pass detected.",HIGH,LOW
docker-3.5.0/tests/integration/api_plugin_test.py,122,Used builtin function 'filter'. Using a list comprehension can be clearer.,Category.W,bad-builtin,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_plugin_test.py,122,map/filter on lambda could be replaced by comprehension,Category.W,deprecated-lambda,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_plugin_test.py,132,Used builtin function 'filter'. Using a list comprehension can be clearer.,Category.W,bad-builtin,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_plugin_test.py,132,map/filter on lambda could be replaced by comprehension,Category.W,deprecated-lambda,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_image_test.py,36,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/integration/api_image_test.py,47,Using type() instead of isinstance() for a typecheck.,Category.C,unidiomatic-typecheck,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/models_resources_test.py,13,Method 'inspect_container' has no 'call_count' member,Category.E,no-member,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,189,Unnecessary parens after 'not' keyword,Category.C,superfluous-parens,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,189,"Consider changing ""not client._version == 'auto'"" to ""client._version != 'auto'""",Category.C,unneeded-not,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,188,Access to a protected member _version of a client class,Category.W,protected-access,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,189,Access to a protected member _version of a client class,Category.W,protected-access,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,224,Access to a protected member _auth_configs of a client class,Category.W,protected-access,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,583,Access to a protected member _sock of a client class,Category.W,protected-access,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_test.py,593,Access to a protected member _sock of a client class,Category.W,protected-access,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/auth_test.py,222,"Comparison should be auth.resolve_authconfig(auth_config, None)['username'] == 'indexuser'",Category.C,misplaced-comparison-constant,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
docker-3.5.0/tests/unit/api_exec_test.py,14,Comparison should be args[0][0] == 'POST',Category.C,misplaced-comparison-constant,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,HIGH,LOW
