filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
clearsilver-0.10.1/clearsilver/imd/imdm.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",170,[170],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
clearsilver-0.10.1/clearsilver/python/examples/base/handle_error.py,hardcoded_tmp_directory,B108,MEDIUM,MEDIUM,Probable insecure usage of temp file/directory.,6,"[6, 7]",https://bandit.readthedocs.io/en/latest/plugins/b108_hardcoded_tmp_directory.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,765,"[765, 766]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,851,"[851, 852]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,896,"[896, 897, 898]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,952,"[952, 953, 954]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,1041,[1041],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,1094,[1094],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb_sqlite.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,78,[78],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
clearsilver-0.10.1/clearsilver/python/examples/base/odb_sqlite.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,118,[118],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html
