filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
watchmaker-0.13.0/src/watchmaker/__init__.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,11,"[11, 12]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
watchmaker-0.13.0/src/watchmaker/__init__.py,HIGH,HIGH,"subprocess call with shell=True identified, security issue.",439,[439],https://bandit.readthedocs.io/en/latest/plugins/b602_subprocess_popen_with_shell_equals_true.html,B602,subprocess_popen_with_shell_equals_true
watchmaker-0.13.0/src/watchmaker/logger/__init__.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,14,[14],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
watchmaker-0.13.0/src/watchmaker/logger/__init__.py,HIGH,LOW,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",15,"[15, 16]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree,B405,blacklist
watchmaker-0.13.0/src/watchmaker/logger/__init__.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,[54],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/src/watchmaker/logger/__init__.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,303,"[303, 304, 305, 306, 307, 308, 309, 310, 311, 312]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
watchmaker-0.13.0/src/watchmaker/logger/__init__.py,HIGH,LOW,Starting a process with a partial executable path,303,"[303, 304, 305, 306, 307, 308, 309, 310, 311, 312]",https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html,B607,start_process_with_partial_path
watchmaker-0.13.0/src/watchmaker/managers/platform.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,10,[10],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
watchmaker-0.13.0/src/watchmaker/managers/platform.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,200,"[200, 201, 202, 203, 204]",https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,11,[11],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,"Using xml.etree.ElementTree to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",13,"[13, 14]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b405-import-xml-etree,B405,blacklist
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,"[39, 40, 41]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,43,[43],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,54,"[54, 55, 56, 57]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,59,[59],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,76,[76],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,77,[77],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,80,[80],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,81,[81],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,92,[92],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,100,[100],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,101,[101],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,102,[102],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,153,"[153, 154, 155, 156, 157, 158]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,MEDIUM,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,161,"[161, 162]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b313-b320-xml-bad-elementtree,B314,blacklist
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,170,[170],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,174,[174],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,192,"[192, 193, 194, 195, 196, 197]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,MEDIUM,Using xml.etree.ElementTree.fromstring to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.fromstring with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,200,"[200, 201]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b313-b320-xml-bad-elementtree,B314,blacklist
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,216,[216],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,255,"[255, 256, 257, 258, 259]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,261,[261],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,300,"[300, 301, 302, 303, 304, 305]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,320,[320],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,322,[322],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,344,"[344, 345, 346, 347, 348]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_logger.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,350,[350],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_saltworker.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,[29],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_saltworker.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,55,[55],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
watchmaker-0.13.0/tests/test_watchmaker.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,[53],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
