filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
unicef-locations-1.4.1/src/unicef_locations/forms.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,33,[33],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
unicef-locations-1.4.1/src/unicef_locations/forms.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,54,[54],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
unicef-locations-1.4.1/src/unicef_locations/libs.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,7,[7],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
unicef-locations-1.4.1/src/unicef_locations/libs.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,8,[8],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
unicef-locations-1.4.1/src/unicef_locations/libs.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,9,[9],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
unicef-locations-1.4.1/src/unicef_locations/tasks.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,255,[255],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
unicef-locations-1.4.1/src/unicef_locations/tasks.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,260,[260],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
unicef-locations-1.4.1/src/unicef_locations/tasks.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,277,[277],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
unicef-locations-1.4.1/src/unicef_locations/tasks.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,283,[283],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
unicef-locations-1.4.1/src/unicef_locations/tasks.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,325,[325],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
