filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
tuf-0.11.1/tests/repository_data/generate.py,MEDIUM,LOW,Possible hardcoded password: 'password',62,[62],https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
tuf-0.11.1/tests/repository_data/generate.py,MEDIUM,LOW,Possible hardcoded password: 'password',63,[63],https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
tuf-0.11.1/tests/repository_data/generate.py,MEDIUM,LOW,Possible hardcoded password: 'password',64,[64],https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
tuf-0.11.1/tests/repository_data/generate.py,MEDIUM,LOW,Possible hardcoded password: 'password',65,[65],https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
tuf-0.11.1/tests/repository_data/generate.py,MEDIUM,LOW,Possible hardcoded password: 'password',66,[66],https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
tuf-0.11.1/tests/repository_data/generate_project_data.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tuf-0.11.1/tests/repository_data/generate_project_data.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,47,[47],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tuf-0.11.1/tests/repository_data/generate_project_data.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,"[48, 49, 50, 51, 52]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tuf-0.11.1/tests/simple_https_server.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,49,[49],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/simple_https_server.py,MEDIUM,LOW,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",66,"[66, 67, 68]",https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html,B504,ssl_with_no_version
tuf-0.11.1/tests/simple_server.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,44,[44],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/slow_retrieval_server.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,93,[93],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/slow_retrieval_server.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,[108],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
tuf-0.11.1/tests/test_arbitrary_package_attack.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,45,[45],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
tuf-0.11.1/tests/test_arbitrary_package_attack.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,82,[82],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/test_arbitrary_package_attack.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,84,[84],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
tuf-0.11.1/tests/test_arbitrary_package_attack.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,189,[189],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
tuf-0.11.1/tests/test_arbitrary_package_attack.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,203,[203],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
tuf-0.11.1/tests/test_download.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,38,[38],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
tuf-0.11.1/tests/test_download.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,71,[71],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/test_download.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,73,[73],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
tuf-0.11.1/tests/test_download.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",85,[85],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
tuf-0.11.1/tests/test_download.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,221,[221],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/test_download.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,223,[223],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
tuf-0.11.1/tests/test_endless_data_attack.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,48,[48],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
tuf-0.11.1/tests/test_endless_data_attack.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,84,[84],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
tuf-0.11.1/tests/test_endless_data_attack.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,86,[86],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
tuf-0.11.1/tests/test_endless_data_attack.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,193,[193],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
tuf-0.11.1/tests/test_endless_data_attack.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,211,[211],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
tuf-0.11.1/tests/test_extraneous_dependencies_attack.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,51,[51],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
tuf-0.11.1/tests/test_extraneous_dependencies_attack.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,88,[88],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
