filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
RestAuth-0.6.2/RestAuth/Users/migrations/0004_concatenate_hashes.py,HIGH,LOW,"Try, Except, Pass detected.",19,[19],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
RestAuth-0.6.2/RestAuth/Users/migrations/0004_concatenate_hashes.py,HIGH,LOW,"Try, Except, Pass detected.",25,[25],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
RestAuth-0.6.2/RestAuth/Users/views.py,MEDIUM,LOW,Possible hardcoded password: '',92,[92],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
RestAuth-0.6.2/RestAuth/Users/views.py,MEDIUM,LOW,Possible hardcoded password: '',160,[160],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
RestAuth-0.6.2/RestAuth/backends/django_backend.py,MEDIUM,LOW,Possible hardcoded password: '',46,[46],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
RestAuth-0.6.2/RestAuth/backends/django_backend.py,MEDIUM,LOW,Possible hardcoded password: '',92,[92],https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
RestAuth-0.6.2/RestAuth/bin/restauth-import.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,81,[81],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
RestAuth-0.6.2/RestAuth/common/cli/actions.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,83,[83],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,63,[63],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",102,[102],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",104,[104],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",105,[105],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",111,[111],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",113,[113],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",115,[115],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,126,[126],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,359,[359],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",367,[367],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
RestAuth-0.6.2/RestAuth/common/hashers.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",373,[373],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
