filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
docker-3.5.0/docker/api/client.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,234,[234],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/docker/auth.py,hardcoded_password_string,B105,LOW,MEDIUM,Possible hardcoded password: '<token>',13,"[13, 14]",https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html
docker-3.5.0/setup.py,exec_used,B102,MEDIUM,HIGH,Use of exec detected.,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html
docker-3.5.0/tests/helpers.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,107,[107],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
docker-3.5.0/tests/helpers.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,"[129, 130]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,28,[28],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,98,"[98, 99, 100, 101]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,119,[119],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,172,[172],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,197,[197],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,208,[208],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,230,[230],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,258,"[258, 259]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,268,[268],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,269,"[269, 270]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,297,[297],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,303,[303],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,304,[304],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,329,[329],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,330,[330],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,349,[349],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,370,[370],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,392,[392],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,408,[408],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,409,[409],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,437,"[437, 438]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,443,[443],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,444,[444],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,466,"[466, 467]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,472,[472],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,473,"[473, 474, 475]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,499,"[499, 500]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,505,[505],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,506,"[506, 507, 508]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,531,"[531, 532]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,537,[537],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
docker-3.5.0/tests/integration/api_build_test.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,538,"[538, 539, 540]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
