filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,546,[546],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,559,[559],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,688,"[688, 689]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,698,"[698, 699]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1056,[1056],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,1078,[1078],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,1259,[1259],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,1261,"[1261, 1262]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/base.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,1263,"[1263, 1264]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/goalsetter.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,219,[219],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/goalsetter.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,234,[234],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/goalsetter.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,276,[276],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/onezone.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,17,[17],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
trosnoth-1.12.2/trosnoth/bots/orders.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,230,[230],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trosnoth-1.12.2/trosnoth/bots/orders.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,681,[681],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
