filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
zhmcclient-0.20.0/docs/conf.py,HIGH,LOW,"Starting a process with a shell: Seems safe, but may be changed in the future, consider rewriting without shell",104,[104],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html,B605,start_process_with_a_shell
zhmcclient-0.20.0/docs/conf.py,HIGH,LOW,Starting a process with a partial executable path,104,[104],https://bandit.readthedocs.io/en/latest/plugins/b607_start_process_with_partial_path.html,B607,start_process_with_partial_path
zhmcclient-0.20.0/examples/activation_profiles.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/adapter_port_vswitch.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,36,[36],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/api_version.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/async_operation_polling.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,36,[36],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/get_inventory.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,54,[54],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/get_partial_and_full_properties.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/jms_notifications.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,40,[40],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/list_cpc_and_lpar.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/list_free_crypto_domains.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,38,[38],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/list_storage_groups.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/lpar_operations.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/metrics.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/mount_iso.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,38,[38],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/partition_lifecycle.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,37,[37],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/examples/show_os_messages.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,35,[35],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/tests/common/utils.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,"[66, 67]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/common/utils.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,83,[83],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/common/utils.py,HIGH,MEDIUM,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,190,[190],https://bandit.readthedocs.io/en/latest/plugins/b506_yaml_load.html,B506,yaml_load
zhmcclient-0.20.0/tests/common/utils.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,359,"[359, 360, 361]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/end2end/test_activation_profiles.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,146,[146],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/end2end/test_activation_profiles.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,148,[148],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/end2end/test_activation_profiles.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,158,"[158, 159, 160, 161, 162, 163]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/end2end/test_activation_profiles.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,166,"[166, 167, 168]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/end2end/test_hmc_credentials_file.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
zhmcclient-0.20.0/tests/end2end/test_partition_lifecycle.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,98,"[98, 99]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
