filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
UnleashClient-1.0.1/tests/specification_tests/test_01_simple_examples.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,[60],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_01_simple_examples.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,75,[75],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_01_simple_examples.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,90,[90],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_01_simple_examples.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,105,[105],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_01_simple_examples.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,130,[130],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_02_user_with_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,89,[89],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_02_user_with_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,[108],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_02_user_with_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,128,[128],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_02_user_with_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,148,[148],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_02_user_with_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,165,[165],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_03_gradual_rollout_user_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,[93],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_03_gradual_rollout_user_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,110,[110],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_03_gradual_rollout_user_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,[129],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_03_gradual_rollout_user_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,148,[148],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_03_gradual_rollout_user_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,167,[167],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_03_gradual_rollout_user_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,186,[186],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_04_gradual_rollout_session_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,93,[93],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_04_gradual_rollout_session_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,110,[110],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
UnleashClient-1.0.1/tests/specification_tests/test_04_gradual_rollout_session_id_strategy.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,129,[129],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
