filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
Telemeta-1.4.6/example/sandbox/modelviz.py,HIGH,MEDIUM,Use of mark_safe() may expose cross-site scripting vulnerabilities and should be reviewed.,268,[268],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b308-mark-safe,B308,blacklist
Telemeta-1.4.6/example/sandbox/settings.py,MEDIUM,LOW,Possible hardcoded password: 'a8l7%06wr2k+3=%#*#@#rvop2mmzko)44%7k(zx%lls^ihm9^5',90,"[90, 91, 92]",https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
Telemeta-1.4.6/telemeta/backup/core.py,HIGH,LOW,"Using getDOMImplementation to parse untrusted XML data is known to be vulnerable to XML attacks. Replace getDOMImplementation with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",38,[38],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b408-import-xml-minidom,B408,blacklist
Telemeta-1.4.6/telemeta/cache.py,HIGH,LOW,"Using xml.dom.minidom to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",38,"[38, 39, 40]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b408-import-xml-minidom,B408,blacklist
Telemeta-1.4.6/telemeta/cache.py,HIGH,MEDIUM,Using xml.dom.minidom.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom.parse with its defusedxml equivalent function or make sure defusedxml.defuse_stdlib() is called,102,[102],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b313-b320-xml-bad-minidom,B318,blacklist
Telemeta-1.4.6/telemeta/interop/oai.py,HIGH,LOW,"Using xml.dom.minidom to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.dom.minidom with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",38,[38],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b408-import-xml-minidom,B408,blacklist
Telemeta-1.4.6/telemeta/management/commands/telemeta-media-import.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,83,[83],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
Telemeta-1.4.6/telemeta/management/commands/telemeta-test-import.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,60,[60],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
Telemeta-1.4.6/telemeta/models/core.py,HIGH,LOW,"Using getDOMImplementation to parse untrusted XML data is known to be vulnerable to XML attacks. Replace getDOMImplementation with the equivalent defusedxml package, or make sure defusedxml.defuse_stdlib() is called.",45,[45],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b408-import-xml-minidom,B408,blacklist
Telemeta-1.4.6/telemeta/models/core.py,MEDIUM,MEDIUM,Use of extra potential SQL attack vector.,452,"[452, 453]",https://bandit.readthedocs.io/en/latest/plugins/b610_django_extra_used.html,B610,django_extra_used
Telemeta-1.4.6/telemeta/models/query.py,MEDIUM,MEDIUM,Use of extra potential SQL attack vector.,162,"[162, 163]",https://bandit.readthedocs.io/en/latest/plugins/b610_django_extra_used.html,B610,django_extra_used
Telemeta-1.4.6/telemeta/models/query.py,MEDIUM,MEDIUM,Use of extra potential SQL attack vector.,171,"[171, 172, 173, 174, 175, 176, 177]",https://bandit.readthedocs.io/en/latest/plugins/b610_django_extra_used.html,B610,django_extra_used
Telemeta-1.4.6/telemeta/models/query.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,172,[172],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
Telemeta-1.4.6/telemeta/models/query.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,172,[172],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
Telemeta-1.4.6/telemeta/models/query.py,LOW,MEDIUM,Possible SQL injection vector through string-based query construction.,173,"[172, 173]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
Telemeta-1.4.6/telemeta/models/query.py,MEDIUM,MEDIUM,Use of extra potential SQL attack vector.,318,[318],https://bandit.readthedocs.io/en/latest/plugins/b610_django_extra_used.html,B610,django_extra_used
Telemeta-1.4.6/telemeta/templatetags/telemeta_utils.py,HIGH,MEDIUM,Potential XSS on mark_safe function.,305,[305],https://bandit.readthedocs.io/en/latest/plugins/b703_django_mark_safe.html,B703,django_mark_safe
Telemeta-1.4.6/telemeta/templatetags/telemeta_utils.py,HIGH,MEDIUM,Use of mark_safe() may expose cross-site scripting vulnerabilities and should be reviewed.,305,[305],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b308-mark-safe,B308,blacklist
Telemeta-1.4.6/telemeta/util/kdenlive/auto_fade_batch.py,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",14,[14],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html,B605,start_process_with_a_shell
Telemeta-1.4.6/telemeta/util/kdenlive/auto_fade_batch.py,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",20,[20],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html,B605,start_process_with_a_shell
Telemeta-1.4.6/telemeta/util/kdenlive/mlt_process_batch.py,HIGH,HIGH,"Starting a process with a shell, possible injection detected, security issue.",29,[29],https://bandit.readthedocs.io/en/latest/plugins/b605_start_process_with_a_shell.html,B605,start_process_with_a_shell
