filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
setuptools-0.9.4/_markerlib/markers.py,HIGH,MEDIUM,Use of possibly insecure function - consider using safer ast.literal_eval.,109,[109],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval,B307,blacklist
setuptools-0.9.4/ez_setup.py,HIGH,LOW,Consider possible security implications associated with subprocess module.,22,"[22, 23]",https://bandit.readthedocs.io/en/latest/blacklists/blacklist_imports.html#b404-import-subprocess,B404,blacklist
setuptools-0.9.4/ez_setup.py,HIGH,LOW,subprocess call - check for execution of untrusted input.,36,[36],https://bandit.readthedocs.io/en/latest/plugins/b603_subprocess_without_shell_equals_true.html,B603,subprocess_without_shell_equals_true
setuptools-0.9.4/ez_setup.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,162,[162],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
setuptools-0.9.4/pkg_resources.py,HIGH,MEDIUM,Use of exec detected.,41,[41],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html,B102,exec_used
setuptools-0.9.4/pkg_resources.py,HIGH,MEDIUM,Use of possibly insecure function - consider using safer ast.literal_eval.,45,[45],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval,B307,blacklist
setuptools-0.9.4/pkg_resources.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1589,[1589],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setup.py,HIGH,MEDIUM,Use of exec detected.,17,[17],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html,B102,exec_used
setuptools-0.9.4/setup.py,HIGH,MEDIUM,Use of exec detected.,25,[25],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html,B102,exec_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,353,[353],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,354,[354],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,355,"[355, 356]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,359,[359],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha256.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,254,[254],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha256.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,255,[255],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha256.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,256,"[256, 257]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha256.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,260,[260],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha512.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,282,[282],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha512.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,283,[283],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha512.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,284,"[284, 285]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/_backport/hashlib/_sha512.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,288,[288],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/command/bdist_egg.py,HIGH,MEDIUM,Deserialization with the marshal module is possibly dangerous.,438,[438],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b302-marshal,B302,blacklist
setuptools-0.9.4/setuptools/command/build_ext.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,286,[286],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/command/easy_install.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,405,[405],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
setuptools-0.9.4/setuptools/command/install_lib.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,[46],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
setuptools-0.9.4/setuptools/command/sdist.py,HIGH,LOW,"Try, Except, Pass detected.",98,[98],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
