filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
urllib3-1.22/dummyserver/server.py,HIGH,LOW,"Try, Except, Pass detected.",69,[69],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html,B110,try_except_pass
urllib3-1.22/dummyserver/server.py,HIGH,LOW,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,238,[238],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random,B311,blacklist
urllib3-1.22/test/benchmark.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,[39],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/benchmark.py,HIGH,MEDIUM,Audit url open for permitted schemes. Allowing use of file:/ or custom schemes is often unexpected.,42,[42],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b310-urllib-urlopen,B310,blacklist
urllib3-1.22/test/benchmark.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,[48],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,MEDIUM,LOW,Possible hardcoded password: '',23,"[23, 24]",https://bandit.readthedocs.io/en/latest/plugins/b105_hardcoded_password_string.html,B105,hardcoded_password_string
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,97,[97],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,102,[102],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,108,[108],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,122,[122],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,135,[135],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,136,[136],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,137,"[137, 138, 139]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,176,[176],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,177,"[177, 178]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/contrib/test_socks.py,MEDIUM,LOW,Possible hardcoded password: 'pass',361,"[361, 362]",https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
urllib3-1.22/test/contrib/test_socks.py,MEDIUM,LOW,Possible hardcoded password: 'pass',383,"[383, 384]",https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
urllib3-1.22/test/contrib/test_socks.py,MEDIUM,LOW,Possible hardcoded password: 'pass',397,"[397, 398]",https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
urllib3-1.22/test/contrib/test_socks.py,MEDIUM,LOW,Possible hardcoded password: 'badpass',404,"[404, 405]",https://bandit.readthedocs.io/en/latest/plugins/b106_hardcoded_password_funcarg.html,B106,hardcoded_password_funcarg
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,"[18, 19]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,[21],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,[25],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,26,[26],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,27,[27],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,42,[42],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,[50],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,[51],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,"[60, 61]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
urllib3-1.22/test/test_collections.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,66,[66],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
