filename,issue_confidence,issue_severity,issue_text,line_number,line_range,more_info,test_id,test_name
trytond-2.2.14/trytond/backend/fields.py,HIGH,MEDIUM,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",59,[59],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5,B303,blacklist
trytond-2.2.14/trytond/backend/fields.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,[86],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trytond-2.2.14/trytond/backend/fields.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,100,"[100, 101, 102, 103]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trytond-2.2.14/trytond/backend/fields.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,104,"[104, 105]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trytond-2.2.14/trytond/backend/fields.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,122,[122],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trytond-2.2.14/trytond/backend/fields.py,HIGH,LOW,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,143,[143],https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html,B101,assert_used
trytond-2.2.14/trytond/backend/mysql/database.py,HIGH,LOW,"Try, Except, Continue detected.",157,[157],https://bandit.readthedocs.io/en/latest/plugins/b112_try_except_continue.html,B112,try_except_continue
trytond-2.2.14/trytond/backend/mysql/table.py,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,214,[214],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
trytond-2.2.14/trytond/backend/mysql/table.py,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,220,[220],https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
trytond-2.2.14/trytond/backend/mysql/table.py,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,288,"[288, 289, 290]",https://bandit.readthedocs.io/en/latest/plugins/b608_hardcoded_sql_expressions.html,B608,hardcoded_sql_expressions
