I,R,C,W,E,F
0,0,21,5,0,0
0,0,42,189,2,0
0,0,30,184,0,0
0,0,13,183,0,0
0,0,17,5,0,0
0,0,9,2,0,0
0,0,16,20,1,0
0,17,193,76,2,0
0,4,40,49,3,0
0,0,12,3,1,0
0,2,72,73,3,0
0,1,31,3,1,0
0,23,241,186,3,0
0,0,18,204,1,0
0,15,263,187,2,0
0,12,262,77,13,0
0,93,559,78,1,0
0,0,8,5,0,0
0,1,54,50,1,0
0,15,37,7,1,0
0,0,3,0,0,0
0,28,918,370,19,0
0,4,55,184,0,0
0,0,10,183,0,0
0,0,27,188,0,0
0,0,31,187,0,0
0,3,58,190,1,0
0,0,36,197,1,0
0,0,10,182,0,0
0,7,72,191,5,0
0,0,44,1,0,0
0,6,25,2,0,0
0,0,5,184,0,0
0,0,50,50,0,0
0,3,131,19,1,0
0,2,81,18,1,0
0,0,21,185,0,0
0,0,23,1,0,0
0,0,28,10,0,0
0,0,25,7,0,0
0,0,16,0,0,0
0,5,347,58,3,0
0,1,83,1,4,0
0,0,7,1,0,0
0,0,4,0,0,0
0,7,131,193,8,0
0,1,67,4,0,0
0,0,24,0,0,0
0,0,65,24,2,0
0,0,23,7,0,0
0,0,27,23,0,0
0,0,15,3,0,0
0,0,20,6,0,0
0,0,18,6,0,0
0,0,18,5,0,0
0,0,23,5,0,0
0,0,6,0,0,0
