I,R,C,W,E,F
0,102,12,0,2,0
0,0,17,3,0,0
0,0,124,6,13,0
0,0,1,1,0,0
0,0,1,2,0,0
0,3,35,7,0,0
0,2,37,15,4,0
0,0,1,6,0,0
0,4,28,7,3,0
0,6,44,0,3,0
0,6,38,9,3,0
0,2,6,2,2,0
0,2,6,2,1,0
0,6,37,5,3,0
0,5,24,2,3,0
0,26,211,56,7,0
0,3,41,29,4,0
0,0,6,0,0,0
0,12,80,3,0,0
0,2,4,0,0,0
0,20,166,18,1,0
0,0,31,4,1,0
0,0,4,2,0,0
0,0,5,1,0,0
0,0,1,2,0,0
0,28,179,59,3,0
0,0,1,8,0,0
0,2,18,4,1,0
0,1,2,0,0,0
0,5,16,4,2,0
0,9,32,14,2,0
0,5,22,5,2,0
0,13,57,20,2,0
0,3,10,6,2,0
0,2,7,0,1,0
0,1,9,4,1,0
0,9,85,41,2,0
0,1,6,0,1,0
0,0,4,0,1,0
0,1,5,1,1,0
0,2,10,0,1,0
0,2,11,10,8,0
0,1,9,2,1,0
0,0,1,2,0,0
0,4,24,13,2,0
0,4,31,1,1,0
0,0,3,2,0,0
0,0,1,1,0,0
0,14,84,22,0,0
0,9,35,10,1,0
0,10,66,25,0,0
0,0,1,2,0,0
0,11,80,19,1,0
0,3,16,8,1,0
0,0,1,2,0,0
0,5,22,10,1,0
0,4,20,10,1,0
0,0,3,4,3,0
0,1,3,2,1,0
0,2,5,2,1,0
0,1,3,2,1,0
0,6,26,15,2,0
0,2,5,2,1,0
0,4,23,1,1,0
0,2,15,8,1,0
0,4,43,13,3,0
0,5,18,18,2,0
0,0,2,1,0,0
0,19,133,28,1,0
0,1,4,1,1,0
0,5,31,10,2,0
0,1,12,7,3,0
0,0,3,10,1,0
0,0,5,3,1,0
0,2,11,1,0,0
0,0,1,2,0,0
0,13,90,5,1,0
0,6,132,39,3,0
0,5,38,5,2,0
0,3,18,8,1,0
0,1,37,13,1,0
0,3,5,0,0,0
0,31,95,35,2,0
0,0,1,2,0,0
0,5,31,6,2,0
0,17,99,35,2,0
0,2,19,9,1,0
0,1,7,7,0,0
0,9,57,15,3,0
0,6,33,9,6,0
0,8,47,13,2,0
0,4,16,5,1,0
0,2,13,16,0,0
0,6,33,12,3,0
0,7,13,4,8,0
0,1,47,8,2,0
0,0,6,1,0,0
0,0,4,1,0,0
0,0,2,0,0,0
0,0,5,1,0,0
0,0,2,0,0,0
0,14,42,2,4,0
0,2,16,10,0,0
0,0,5,1,0,0
0,0,4,7,1,0
0,0,2,0,0,0
