I,R,C,W,E,F
0,0,3,0,0,0
0,0,1,0,1,0
0,0,2,0,3,0
0,5,12,3,3,0
0,0,2,0,2,0
0,0,12,16,11,0
0,0,3,0,0,0
0,1,6,9,7,0
0,0,2,2,2,0
0,0,8,4,6,0
0,2,6,6,9,0
0,0,2,0,0,0
0,1,5,2,0,0
0,3,9,4,8,0
0,0,13,8,8,0
0,1,7,4,1,0
0,8,12,8,3,0
0,1,2,0,1,0
0,0,2,3,0,0
0,1,1,1,0,0
0,9,4,8,11,0
0,1,5,1,4,0
0,0,3,0,2,0
0,0,5,2,5,0
0,3,8,4,2,0
0,3,7,3,3,0
0,1,4,1,0,0
0,1,22,32,17,0
0,2,2,1,1,0
0,1,6,2,0,0
0,2,11,12,5,0
0,0,3,0,3,0
0,1,6,2,0,0
0,1,6,2,0,0
0,0,6,3,6,0
0,5,11,4,3,0
0,6,5,5,2,0
0,0,5,2,4,0
0,11,12,11,5,0
0,0,2,3,7,0
0,0,4,1,5,0
0,2,5,2,4,0
0,0,5,2,0,0
0,2,3,0,0,0
0,15,50,26,22,0
0,0,7,0,0,0
0,0,2,0,0,0
0,0,7,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,4,0,0,0
0,0,2,0,0,0
0,0,9,0,0,0
0,0,4,1,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,7,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,11,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,3,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,6,0,0,0
0,0,1,0,0,0
0,4,9,1,1,0
0,7,4,2,6,0
0,1,0,0,0,0
0,0,8,3,3,0
0,0,5,8,5,0
0,2,3,2,3,0
0,1,2,0,0,0
0,7,3,1,0,0
0,2,8,10,2,0
0,4,5,6,9,0
0,3,4,11,10,0
0,2,2,5,1,0
0,2,6,5,3,0
0,2,2,1,4,0
0,2,9,4,6,0
0,2,6,4,3,0
0,5,10,6,5,0
0,3,14,23,13,0
0,0,1,1,0,0
0,1,3,2,2,0
0,2,1,2,2,0
0,1,0,0,0,0
0,2,0,0,0,0
0,0,3,0,1,0
0,2,1,0,1,0
0,0,1,0,1,0
0,0,1,0,0,0
0,0,2,0,1,0
0,2,1,2,0,0
0,1,2,0,0,0
0,2,1,2,0,0
0,1,1,0,0,0
0,1,1,0,0,0
0,0,1,0,0,0
0,2,1,0,0,0
0,1,2,0,0,0
0,0,3,0,1,0
0,0,3,3,4,0
0,1,3,0,4,0
0,5,6,3,8,0
0,1,4,4,3,0
0,0,2,1,0,0
0,0,31,1,0,0
0,6,13,4,5,0
0,4,4,2,2,0
0,2,4,1,0,0
0,2,1,3,0,0
0,2,2,3,0,0
0,3,1,3,0,0
0,2,1,3,0,0
0,3,2,1,0,0
0,3,1,3,0,0
0,3,1,3,0,0
0,1,1,3,0,0
0,2,1,3,0,0
0,2,1,2,0,0
0,0,1,1,0,0
0,1,2,1,0,0
0,1,6,0,1,0
0,0,3,0,1,0
0,10,15,15,18,0
0,18,8,3,9,0
0,4,7,4,3,0
0,19,32,5,26,0
0,5,20,10,7,0
0,0,3,0,3,0
0,1,3,0,4,0
0,0,6,2,3,0
0,2,11,2,4,0
0,0,4,4,9,0
0,11,20,31,22,0
0,1,9,0,1,0
0,5,21,1,5,0
0,0,17,0,5,0
0,0,15,3,7,0
0,25,21,11,21,0
0,4,22,2,1,0
0,0,15,1,5,0
0,2,1,0,2,0
0,0,31,5,7,0
0,3,18,5,6,0
0,0,6,0,5,0
0,0,1,0,0,0
0,3,10,2,1,0
0,0,4,0,2,0
0,7,12,3,7,0
0,5,12,8,7,0
0,0,7,1,4,0
0,0,0,1,0,0
0,33,82,14,3,0
0,1,2,0,2,0
0,0,2,1,2,0
0,64,325,70,11,0
0,0,1,0,1,0
0,2,9,2,6,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,5,0,2,0
0,0,3,0,1,0
0,0,3,0,2,0
0,0,3,0,0,0
0,0,4,0,1,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,4,0,2,0
0,0,2,0,1,0
0,0,4,0,1,0
0,0,2,0,1,0
0,0,2,0,1,0
0,0,2,0,1,0
0,0,2,0,1,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,2,0,1,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,2,1,0,0
0,0,2,0,3,0
0,4,16,6,3,0
0,0,288,1,5,0
0,5,4,1,5,0
0,0,1,0,1,0
0,23,21,11,33,0
0,3,42,3,0,0
0,0,4,0,1,0
0,2,7,0,4,0
0,6,13,11,6,0
0,11,42,10,10,0
0,0,4,0,0,0
0,1,3,2,0,0
0,2,1,5,0,0
0,1,1,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,2,0,0,0,0
0,1,0,0,0,0
0,0,1,0,0,0
0,0,1,0,2,0
0,1,2,4,4,0
0,1,7,3,6,0
0,7,11,12,10,0
0,2,5,3,3,0
0,1,3,0,0,0
0,3,7,0,0,0
0,0,2,0,0,0
0,2,22,18,16,0
0,8,23,10,26,0
0,1,13,12,9,0
0,0,9,4,14,0
0,0,1,1,1,0
0,1,6,4,5,0
0,3,9,19,13,0
0,0,2,1,1,0
0,22,26,0,1,0
0,3,11,5,14,0
0,3,12,5,9,0
0,1,7,4,2,0
0,1,9,3,5,0
0,0,10,3,6,0
0,0,5,5,4,0
0,0,16,6,10,0
0,2,22,18,16,0
0,6,35,32,27,0
0,2,15,5,13,0
0,1,15,9,7,0
0,0,118,0,1,0
0,0,2,0,0,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,12,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,1,4,3,5,0
0,0,1,0,2,0
0,0,3,0,1,0
0,0,1,0,1,0
0,0,1,0,2,0
0,0,4,0,1,0
0,0,2,0,1,0
0,0,5,0,0,0
0,0,4,1,1,0
0,0,1,0,1,0
0,0,5,0,1,0
0,21,16,39,5,0
0,4,13,0,6,0
0,2,29,5,7,0
0,2,0,2,1,0
0,1,1,0,0,0
0,2,2,0,1,0
0,2,1,1,4,0
0,15,51,4,0,0
0,11,0,5,3,0
0,0,1,0,0,0
0,0,2,4,1,0
0,0,1,1,0,0
0,3,2,1,1,0
0,4,2,1,1,0
0,2,2,2,1,0
0,4,6,0,1,0
0,0,1,2,1,0
0,0,1,3,2,0
0,5,3,2,1,0
0,3,5,2,4,0
0,8,12,5,6,0
0,16,12,34,12,0
0,8,15,0,2,0
0,5,1,0,3,0
0,1,3,1,0,0
0,0,2,2,1,0
0,0,1,2,0,0
0,2,3,2,1,0
0,1,1,0,0,0
0,0,2,1,1,0
0,8,32,17,16,0
0,0,4,2,3,0
0,2,9,2,5,0
0,10,29,16,14,0
0,0,2,0,1,0
0,0,2,0,1,0
0,0,3,0,1,0
0,12,9,113,2,0
0,4,9,4,2,0
0,0,1,0,0,0
0,6,49,1,12,0
0,7,13,19,1,0
0,0,3,8,0,0
0,0,3,1,0,0
0,0,14,0,1,0
0,0,4,1,0,0
0,0,3,0,1,0
0,0,3,0,0,0
0,0,19,0,2,0
0,0,13,3,2,0
0,10,12,38,1,0
0,5,4,2,6,0
0,3,18,5,7,0
0,0,3,1,1,0
0,0,8,1,1,0
0,0,4,1,1,0
0,0,2,1,0,0
0,1,21,6,1,0
0,0,6,1,1,0
0,0,0,0,1,0
0,6,114,5,77,0
0,1,6,1,1,0
0,1,15,4,4,0
0,1,224,24,122,0
0,0,8,6,2,0
0,0,28,2,29,0
0,3,112,5,89,0
0,2,9,9,5,0
0,2,20,3,4,0
0,2,91,95,8,0
0,9,120,45,5,0
0,1,13,0,1,0
0,0,13,2,9,0
0,0,13,4,3,0
0,7,77,24,19,0
0,0,17,9,8,0
0,0,28,9,24,0
0,1,6,5,5,0
0,1,37,9,5,0
0,3,83,83,4,0
0,1,5,5,2,0
0,8,117,100,87,0
0,1,22,4,17,0
0,0,15,6,4,0
0,3,47,27,15,0
0,1,36,15,28,0
0,0,15,6,4,0
0,0,16,16,4,0
0,2,52,10,33,0
0,5,56,27,3,0
0,3,47,4,30,0
0,0,6,0,10,0
0,7,18,8,9,0
0,0,16,0,7,0
0,1,5,4,6,0
0,0,31,7,1,0
0,0,4,1,0,0
0,60,197,99,14,0
0,1,56,22,2,0
0,4,49,3,6,0
0,12,56,19,43,0
0,9,34,88,2,0
0,9,32,8,8,0
0,1,54,33,5,0
0,3,56,49,6,0
0,3,51,20,3,0
0,1,65,58,8,0
0,16,167,150,8,0
0,1,7,6,1,0
0,0,4,3,1,0
0,2,25,4,7,0
0,2,21,4,5,0
0,4,25,1,8,0
0,1,14,2,5,0
0,1,58,7,10,0
0,0,20,20,2,0
0,6,66,32,5,0
0,8,105,23,51,0
0,0,4,4,2,0
0,1,13,1,4,0
0,0,2,0,2,0
0,2,17,4,15,0
0,0,23,13,3,0
0,2,4,0,1,0
0,2,17,4,15,0
0,0,28,43,3,0
0,1,20,0,13,0
0,11,80,18,17,0
0,1,16,1,16,0
0,3,10,9,1,0
0,0,12,0,15,0
0,1,11,9,9,0
0,11,102,111,45,0
0,2,46,35,3,0
0,0,5,1,3,0
0,3,51,24,4,0
0,6,64,37,48,0
0,0,21,1,14,0
0,4,79,33,46,0
0,1,12,7,10,0
0,0,3,1,4,0
0,16,28,16,2,0
0,18,28,21,0,0
0,0,3,2,0,0
0,0,3,0,0,0
0,8,11,17,3,0
0,7,14,13,3,0
0,17,110,83,44,0
0,6,35,37,5,0
0,0,11,0,3,0
0,6,16,6,2,0
0,7,44,29,11,0
0,0,2,0,1,0
0,2,22,0,5,0
0,0,3,0,1,0
0,0,3,1,4,0
0,0,3,1,4,0
0,1,16,8,2,0
0,6,24,17,8,0
0,0,1,0,1,0
0,3,19,1,3,0
0,0,11,5,0,0
0,0,1,0,0,0
0,0,11,0,0,0
0,0,10,0,0,0
0,0,1,1,5,0
0,0,1,0,0,0
0,0,5,2,7,0
0,0,3,1,4,0
0,1,7,1,1,0
0,0,5,1,1,0
0,0,4,1,5,0
0,0,3,1,1,0
0,0,9,5,1,0
0,0,9,4,13,0
0,7,16,2,1,0
0,17,36,24,3,0
0,10,22,33,26,0
0,1,2,9,11,0
0,1,14,12,1,0
0,1,20,0,4,0
0,7,72,33,10,0
0,0,1,0,1,0
0,0,18,0,2,0
0,0,23,8,5,0
0,0,22,0,3,0
0,0,3,0,1,0
0,0,7,3,2,0
0,0,1,0,0,0
0,2,4,0,0,0
0,2,4,0,0,0
0,0,3,3,1,0
0,0,0,2,0,0
0,1,51,18,48,0
0,6,112,7,21,0
0,0,18,14,23,0
0,1,20,2,2,0
0,0,4,0,6,0
0,1,14,0,12,0
