I,R,C,W,E,F
0,2,4,0,1,0
0,0,34,6,2,0
0,0,1,0,0,0
0,1,8,1,0,0
0,3,28,1,9,0
0,0,24,0,1,0
0,1,4,1,0,0
0,1,6,0,2,0
0,1,2,2,1,0
0,0,1,1,0,0
0,0,2,0,0,0
0,0,0,0,1,0
0,1,1,0,2,0
0,1,5,0,2,0
0,1,4,0,3,0
0,1,3,1,5,0
0,2,3,1,1,0
0,0,1,0,1,0
0,1,3,3,3,0
0,4,13,7,1,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,9,0,3,0
0,8,12,8,1,0
0,0,2,0,0,0
0,6,31,13,5,0
0,0,4,0,2,0
0,0,15,3,2,0
0,1,6,5,3,0
0,0,3,0,0,0
0,4,10,1,7,0
0,1,1,0,0,0
0,1,0,1,3,0
0,0,17,4,4,0
0,0,27,8,0,0
0,1,15,3,0,0
0,0,6,0,0,0
0,0,13,0,2,0
0,0,12,1,1,0
0,0,12,0,2,0
0,0,29,4,1,0
0,0,14,0,0,0
0,0,9,3,0,0
0,4,35,0,11,0
0,1,17,2,0,0
0,0,36,4,1,0
0,0,36,9,1,0
0,3,6,3,0,0
0,3,19,0,1,0
0,1,5,0,0,0
0,1,22,1,1,0
0,1,70,15,5,0
0,2,24,1,1,0
0,1,5,0,0,0
0,0,5,0,0,0
0,0,2,1,0,0
0,2,0,0,0,0
0,2,25,4,3,0
0,3,9,4,1,0
0,0,2,0,1,0
