I,R,C,W,E,F
0,0,26,4,0,0
0,0,33,1,0,0
0,0,2,0,0,0
0,1,2,0,0,0
0,2,3,1,0,0
0,3,17,2,0,0
0,19,5,12,0,0
0,0,2,0,0,0
0,1,4,1,0,0
0,43,531,59,4,0
0,3,80,9,0,0
0,11,156,30,0,0
0,5,19,38,0,0
0,0,3,2,0,0
0,0,0,1,0,0
0,9,29,11,1,0
0,0,1,0,0,0
0,2,9,0,0,0
0,1,22,2,0,0
0,0,19,3,0,0
0,2,29,7,0,0
0,1,21,1,0,0
0,1,19,5,0,0
0,5,58,7,0,0
0,7,35,11,0,0
0,3,59,5,1,0
0,0,7,0,0,0
0,1,49,9,0,0
0,0,33,2,0,0
0,0,7,0,1,0
0,5,196,20,0,0
0,0,2,3,0,0
0,0,3,0,0,0
0,4,71,9,6,0
0,2,39,7,0,0
0,5,55,20,1,0
0,10,65,26,2,0
0,1,11,2,0,0
0,0,0,1,0,0
0,10,44,1,0,0
0,1,2,0,0,0
0,9,11,3,0,0
0,1,4,2,3,0
0,10,15,2,1,0
0,0,3,2,3,0
0,0,1,0,0,0
0,0,4,5,1,0
0,0,3,0,1,0
0,0,7,0,0,0
0,1,17,3,0,0
0,8,13,1,0,0
