I,R,C,W,E,F
0,0,2,0,0,0
0,0,9,2,22,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,6,1,2,0
0,0,7,0,0,0
0,0,94,0,0,0
0,0,9,0,9,0
0,1,33,3,5,0
0,0,2,0,0,0
0,3,5,0,7,0
0,1,20,6,10,0
0,0,11,0,7,0
0,3,15,3,2,0
0,1,1,0,2,0
0,1,25,2,17,0
0,1,14,3,13,0
0,0,20,5,5,0
0,0,4,4,7,0
0,1,5,2,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,9,57,15,12,0
0,0,11,4,15,0
0,0,0,0,1,0
0,4,75,20,21,0
0,3,87,18,9,0
0,5,77,10,9,0
0,0,0,0,1,0
0,0,78,7,11,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,9,1,13,0
0,0,0,0,1,0
0,2,15,2,5,0
0,0,1,0,0,0
0,1,3,2,5,0
0,0,0,0,1,0
0,2,24,9,5,0
0,0,14,6,9,0
0,0,39,13,11,0
0,0,11,1,4,0
0,0,0,0,1,0
0,2,87,26,8,0
0,0,47,7,9,0
0,0,2,0,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,4,24,14,22,0
0,0,0,0,1,0
0,1,1,0,4,0
0,0,12,8,4,0
0,0,10,0,0,0
