I,R,C,W,E,F
0,0,2,0,0,0
0,0,1,0,0,0
0,6,95,2,80,0
0,0,9,9,4,0
0,1,15,4,11,0
0,0,18,0,12,0
0,0,18,3,2,0
0,1,93,1,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,4,6,5,9,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,11,31,9,100,0
0,2,20,6,37,0
0,2,2,2,5,0
0,0,0,0,1,0
0,0,4,0,0,0
0,2,4,6,10,0
0,0,1,0,0,0
0,4,27,4,14,0
0,3,54,2,23,0
0,2,11,3,5,0
0,0,0,0,1,0
0,4,29,6,16,0
0,0,26,13,13,0
0,4,13,10,5,0
0,0,9,1,1,0
0,2,10,3,4,0
0,2,3,0,2,0
0,5,10,3,3,0
0,0,0,0,1,0
0,0,0,0,1,0
0,3,30,8,7,0
0,0,7,0,3,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,4,5,3,0
0,0,6,0,0,0
0,0,70,8,5,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,3,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,5,0,3,0
0,0,0,0,1,0
0,0,30,2,4,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,19,31,3,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,8,6,7,0
0,2,57,115,28,0
0,0,15,9,7,0
0,0,9,1,0,0
0,1,30,15,8,0
0,1,9,3,2,0
0,2,130,41,6,0
0,0,51,19,7,0
0,0,8,8,0,0
0,0,7,0,0,0
0,4,24,9,3,0
0,3,14,6,2,0
0,3,36,25,2,0
0,8,39,3,3,0
0,0,0,0,1,0
0,0,34,2,57,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,122,120,1,0
0,0,8,113,2,0
0,0,11,112,2,0
0,0,16,111,2,0
0,0,26,113,2,0
0,0,9,111,2,0
0,0,9,113,1,0
0,0,18,119,5,0
0,0,5,116,3,0
0,0,4,116,2,0
0,0,7,113,2,0
0,0,29,111,5,0
0,0,5,114,2,0
0,0,4,114,2,0
0,0,18,117,2,0
0,0,25,119,6,0
0,0,23,112,2,0
0,0,0,0,1,0
0,0,6,113,2,0
0,0,25,110,4,0
0,2,14,121,7,0
0,0,26,109,6,0
0,0,11,111,3,0
0,0,30,114,4,0
0,0,15,118,4,0
0,0,11,114,2,0
0,0,8,112,2,0
0,4,73,119,13,0
0,0,8,119,2,0
0,0,22,113,3,0
0,0,8,119,2,0
0,0,7,114,3,0
0,0,24,115,6,0
0,0,6,119,3,0
0,0,21,115,9,0
0,0,10,117,2,0
0,0,4,1,1,0
0,0,13,2,1,0
0,0,5,112,1,0
0,0,4,1,1,0
0,0,5,1,1,0
0,2,12,3,2,0
0,2,19,19,54,0
0,0,19,3,0,0
0,2,34,2,34,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,22,2,3,0
0,0,0,0,1,0
0,1,20,2,2,0
0,2,49,37,55,0
0,1,29,36,30,0
0,0,0,0,1,0
0,0,24,74,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,39,35,32,0
0,0,13,35,18,0
0,0,0,0,1,0
0,1,17,35,26,0
0,5,60,40,76,0
0,1,7,3,1,0
0,0,61,37,39,0
0,3,15,4,6,0
0,5,11,16,9,0
0,0,43,4,37,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,2,0,0
0,2,6,2,6,0
0,4,34,4,1,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,5,38,2,20,0
0,1,8,1,6,0
0,5,83,13,45,0
0,0,5,0,1,0
0,0,2,0,0,0
0,0,0,0,1,0
0,0,34,3,38,0
0,4,15,4,10,0
0,3,76,19,26,0
0,0,21,3,18,0
0,0,0,0,1,0
0,0,17,1,11,0
0,0,17,2,8,0
0,0,0,0,1,0
0,0,14,0,6,0
0,0,13,1,7,0
0,0,0,0,1,0
0,4,22,1,18,0
0,0,0,0,1,0
0,0,8,0,4,0
0,0,20,3,16,0
0,0,16,1,15,0
0,0,0,0,1,0
0,0,2,0,3,0
0,3,73,18,33,0
0,0,78,5,49,0
0,0,0,0,1,0
0,0,14,9,17,0
0,3,22,8,9,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,3,0,1,0
0,0,0,0,1,0
0,1,30,11,27,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,10,1,7,0
0,0,0,0,1,0
0,1,7,5,6,0
0,0,16,2,19,0
0,0,0,0,1,0
0,2,11,5,7,0
0,4,15,16,20,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,8,14,2,4,0
0,15,32,11,9,0
0,2,15,1,9,0
0,2,5,0,0,0
0,0,0,0,1,0
0,4,37,3,26,0
