I,R,C,W,E,F
0,0,32,38,12,0
0,0,1,0,0,0
0,0,1,0,1,0
0,1,7,0,2,0
0,3,40,3,16,0
0,1,18,4,2,0
0,1,14,4,2,0
0,0,1,0,1,0
0,5,66,16,7,0
0,0,1,0,1,0
0,0,26,3,3,0
0,11,44,4,12,0
0,0,2,0,2,0
0,1,22,3,5,0
0,0,6,2,1,0
0,0,5,0,2,0
0,1,19,2,2,0
0,0,16,2,2,0
0,0,11,6,2,0
0,0,12,5,3,0
0,0,8,1,1,0
0,5,35,1,4,0
0,1,22,1,1,0
0,0,24,0,2,0
0,1,18,3,2,0
0,0,11,0,2,0
0,5,20,1,4,0
0,0,12,0,2,0
0,5,29,11,9,0
0,17,198,30,10,0
0,17,89,22,13,0
0,3,17,1,3,0
0,1,29,4,5,0
0,0,3,0,2,0
0,3,26,0,1,0
0,0,8,0,25,0
0,4,61,2,1,0
0,3,30,7,47,0
0,1,12,1,5,0
0,0,1,0,0,0
0,0,3,0,2,0
0,3,17,1,1,0
0,1,19,2,95,0
0,0,1,0,0,0
0,0,2,0,0,0
0,2,17,7,1,0
0,0,0,0,1,0
0,0,14,3,0,0
0,0,8,6,7,0
0,0,0,0,1,0
0,19,293,24,11,0
0,0,1,0,0,0
0,1,10,4,2,0
0,0,3,0,0,0
0,10,19,13,2,0
0,0,4,2,1,0
0,1,47,11,1,0
0,3,158,98,1,0
0,3,17,3,4,0
0,0,1,0,0,0
0,1,11,2,3,0
0,1,14,19,5,0
0,0,4,0,1,0
0,1,10,1,1,0
0,0,18,0,2,0
0,0,26,8,1,0
0,2,59,35,1,0
0,2,29,10,1,0
0,2,76,45,1,0
0,3,25,4,5,0
0,0,12,0,0,0
0,0,1,0,0,0
0,1,33,5,4,0
0,2,18,11,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,22,22,1,0
0,0,9,11,2,0
0,2,16,11,2,0
0,0,1,0,1,0
0,1,15,13,2,0
0,7,77,36,7,0
0,0,10,3,1,0
0,0,10,3,1,0
0,0,12,0,2,0
0,0,3,1,1,0
0,0,12,3,1,0
0,0,11,3,1,0
0,7,37,1,1,0
0,1,54,0,4,0
0,0,14,0,0,0
0,2,48,23,1,0
0,2,61,28,1,0
0,2,59,20,1,0
0,0,23,8,1,0
0,2,50,21,1,0
0,2,57,23,1,0
0,3,201,116,1,0
0,2,33,11,1,0
0,2,114,66,1,0
0,0,9,0,0,0
0,0,2,0,2,0
0,1,1,1,1,0
0,0,1,0,0,0
0,2,21,3,5,0
0,0,11,0,0,0
0,0,9,0,2,0
0,3,56,30,7,0
0,3,22,0,1,0
0,1,35,0,3,0
0,0,14,1,2,0
0,2,83,47,1,0
0,2,31,10,1,0
0,2,48,30,1,0
0,2,44,21,1,0
0,0,4,1,2,0
0,0,1,0,1,0
0,6,27,3,4,0
0,0,8,0,0,0
0,2,20,6,2,0
0,1,19,1,3,0
0,0,4,0,1,0
0,5,51,1,1,0
0,2,33,0,2,0
0,2,18,18,6,0
0,3,130,74,1,0
0,1,27,9,1,0
0,3,171,113,1,0
0,2,29,10,1,0
0,2,80,50,1,0
0,2,24,5,5,0
0,0,10,0,0,0
0,0,6,2,3,0
0,0,10,0,2,0
