I,R,C,W,E,F
0,12,38,2,1,0
0,0,21,1,0,0
0,0,5,0,2,0
0,0,4,1,0,0
0,0,2,0,0,0
0,9,69,13,3,0
0,3,16,6,3,0
0,4,49,9,0,0
0,1,43,18,3,0
0,1,14,16,2,0
0,1,12,3,1,0
0,7,12,5,0,0
0,0,20,6,0,0
0,0,12,9,1,0
0,2,30,2,0,0
0,4,10,2,0,0
0,7,115,14,2,0
0,4,30,1,0,0
0,0,9,2,1,0
0,4,12,3,1,0
0,2,77,8,0,0
0,0,3,0,0,0
0,3,24,5,0,0
0,0,44,1,0,0
0,25,309,1300,0,0
0,17,108,2,2,0
0,0,18,25,2,0
0,0,19,25,3,0
0,0,17,29,0,0
0,0,149,9,0,0
0,0,99,2,0,0
0,0,13,1,1,0
0,0,22,1,0,0
0,0,55,8,0,0
0,1,39,6,0,0
0,0,15,12,1,0
0,0,1,0,0,0
0,4,44,12,0,0
0,2,68,2,0,0
0,9,62,4,2,0
