I,R,C,W,E,F
0,0,16,1,1,0
0,0,8,0,1,0
0,0,9,0,1,0
0,0,44,1,1,0
0,0,63,2,3,0
0,0,2,1,0,0
0,0,1,0,0,0
0,0,0,1,0,0
0,0,1,2,3,0
0,0,2,2,3,0
0,0,1,0,1,0
0,0,3,0,2,0
0,3,5,5,5,0
0,1,2,0,0,0
0,0,2,0,0,0
0,1,2,0,0,0
0,0,2,0,0,0
0,1,2,0,0,0
0,1,5,0,0,0
0,0,4,0,0,0
0,0,1,0,0,0
0,5,7,0,0,0
0,0,1,0,0,0
0,0,3,0,0,0
0,0,3,0,0,0
0,4,7,0,0,0
0,0,14,2,0,0
0,4,2,4,0,0
0,0,0,0,1,0
0,4,4,0,0,0
0,0,15,0,0,0
6,1,17,0,0,0
0,2,3,3,0,0
0,0,3,0,0,0
0,3,9,0,1,0
0,0,1,0,0,0
0,2,1,1,0,0
0,4,11,5,2,0
0,1,1,5,1,0
0,3,18,0,0,0
0,0,2,0,0,0
0,0,18,0,0,0
3,0,15,0,0,0
0,0,81,0,0,0
0,0,26,4,1,0
0,1,6,0,0,0
0,0,5,2,0,0
0,2,13,1,0,0
0,3,25,2,14,0
0,15,34,2,4,0
0,3,3,0,0,0
0,0,61,0,5,0
0,0,25,1,0,0
0,7,69,11,13,0
0,6,20,0,7,0
0,0,10,2,2,0
0,3,23,0,11,0
0,2,10,0,1,0
3,10,15,14,3,0
0,1,4,0,0,0
0,1,5,0,0,0
0,0,1,0,0,0
0,1,0,0,0,0
0,0,1,0,0,0
0,0,4,0,0,0
0,1,3,0,0,0
0,1,9,2,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,1,2,6,0
0,1,0,0,0,0
0,0,18,3,2,0
0,1,12,2,0,0
0,0,2,0,2,0
0,0,20,0,14,0
0,1,5,1,2,0
0,0,2,1,0,0
0,0,32,1,5,0
0,0,7,0,0,0
0,0,7,0,1,0
0,0,6,0,1,0
0,0,39,2,2,0
0,0,34,5,14,0
0,0,39,0,3,0
0,0,4,0,0,0
0,0,27,1,1,0
0,0,2,0,1,0
0,0,123,3,6,0
0,0,85,1,7,0
0,10,28,2,5,0
0,5,14,0,0,0
0,5,14,0,0,0
0,5,11,1,0,0
0,44,121,4,0,0
0,94,187,10,0,0
0,64,135,2,0,0
0,62,136,5,0,0
0,5,11,0,0,0
0,10,61,3,0,0
0,14,40,0,0,0
0,54,83,16,0,0
0,4,17,0,0,0
0,97,129,20,0,0
0,25,54,5,2,0
0,41,65,13,0,0
0,15,36,8,0,0
0,32,64,6,0,0
0,0,41,1,3,0
0,0,12,0,0,0
0,4,11,0,0,0
0,0,6,0,0,0
5,12,26,2,0,0
0,12,17,0,0,0
0,2,6,0,2,0
0,33,105,17,0,0
0,65,241,24,0,0
0,2,8,0,0,0
0,0,70,0,0,0
0,0,6,0,0,0
0,0,15,0,0,0
0,0,6,0,0,0
0,0,6,0,0,0
0,0,31,0,0,0
0,0,67,0,0,0
0,46,69,7,0,0
0,17,25,0,0,0
0,7,14,1,0,0
0,6,12,0,0,0
0,35,114,6,0,0
0,64,152,11,4,0
0,45,80,15,8,0
0,9,17,4,0,0
0,13,24,8,0,0
0,56,85,8,1,0
0,10,19,0,16,0
0,20,34,5,0,0
0,27,76,5,2,0
0,14,25,3,0,0
0,16,54,1,0,0
0,104,186,39,13,0
0,29,172,6,6,0
0,38,69,10,3,0
0,37,142,9,14,0
0,38,105,11,8,0
0,0,2,0,0,0
0,1,6,11,0,0
0,0,6,0,0,0
0,26,0,4,3,0
0,0,65,3,4,0
