I,R,C,W,E,F
0,0,2,0,0,0
0,6,27,3,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,3,1,1,0
0,0,5,0,1,0
0,0,8,0,2,0
0,0,2,0,1,0
0,0,2,0,1,0
0,0,9,1,2,0
0,0,4,1,2,0
0,16,34,8,1,0
0,0,28,0,1,0
0,0,13,15,2,0
0,0,3,0,1,0
0,0,1,0,0,0
0,0,8,0,0,0
0,2,4,0,0,0
0,2,8,3,0,0
0,0,2,0,0,0
0,0,1,2,0,0
0,2,8,2,1,0
0,1,4,0,1,0
0,1,4,0,1,0
0,0,1,0,0,0
0,2,25,3,3,0
0,2,8,13,3,0
0,7,19,32,11,0
0,3,6,14,3,0
0,0,1,3,0,0
0,8,51,112,1,0
0,2,8,2,0,0
0,2,15,1,3,0
0,1,11,5,1,0
0,4,19,9,3,0
0,8,15,36,53,0
