I,R,C,W,E,F
0,0,4,1,0,0
0,0,26,3,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,2,2,1,0
0,0,2,0,0,0
0,4,11,10,6,0
0,0,1,0,0,0
0,0,21,1,2,0
0,0,6,0,0,0
0,0,7,1,1,0
0,0,10,0,1,0
0,7,119,8,7,0
0,1,29,8,7,0
0,0,8,0,1,0
0,0,10,1,1,0
0,7,79,19,4,0
0,0,7,1,1,0
0,0,5,0,1,0
0,1,25,5,4,0
0,0,36,2,4,0
0,8,67,2,6,0
0,1,16,1,1,0
0,13,227,41,18,0
0,0,5,0,1,0
0,0,1,0,0,0
0,0,6,4,2,0
0,2,2,0,3,0
0,0,18,0,1,0
0,0,3,3,2,0
0,3,4,4,4,0
0,0,17,2,4,0
0,1,21,15,6,0
0,0,21,5,2,0
0,4,45,8,7,0
0,1,143,7,7,0
0,0,40,1,3,0
0,4,86,16,6,0
0,0,5,2,0,0
0,0,51,23,6,0
0,1,5,2,4,0
0,0,24,6,2,0
0,0,15,1,1,0
0,0,38,0,2,0
0,0,6,1,1,0
0,1,8,0,1,0
0,0,2,0,0,0
0,0,1,2,1,0
0,0,24,2,3,0
0,2,22,1,4,0
0,1,32,1,1,0
0,0,22,4,3,0
0,0,10,0,3,0
0,0,2,0,0,0
0,0,9,1,1,0
0,0,7,1,3,0
0,0,20,3,3,0
0,0,54,2,4,0
0,3,101,9,3,0
0,0,14,0,5,0
0,0,22,0,1,0
0,0,8,2,2,0
0,0,9,1,5,0
0,2,10,1,1,0
0,0,9,0,3,0
0,0,25,2,1,0
0,4,45,1,0,0
0,4,90,10,0,0
