I,R,C,W,E,F
0,0,1,0,0,0
0,0,8,1,0,0
0,0,3,3,0,0
0,1,2,0,0,0
0,0,4,2,0,0
0,0,3,3,0,0
0,5,46,1,0,0
0,0,2,5,0,0
0,0,16,2,0,0
0,0,3,10,0,0
0,0,3,1,0,0
0,1,4,17,0,0
0,13,2,1,0,0
0,1,5,1,1,0
0,1,0,0,0,0
0,0,4,8,0,0
0,0,5,2,0,0
0,0,5,2,0,0
0,0,3,9,0,0
0,0,3,4,0,0
0,1,10,2,0,0
0,1,0,0,0,0
0,0,3,7,0,0
0,0,15,2,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,3,3,0,0
0,1,0,0,0,0
0,0,3,1,0,0
0,0,2,1,0,0
0,3,4,0,0,0
0,0,4,1,0,0
0,0,3,3,0,0
0,0,4,3,0,0
0,0,3,9,0,0
0,0,5,3,0,0
0,0,3,4,0,0
0,0,3,1,0,0
0,0,3,4,2,0
0,6,23,11,31,0
0,1,1,1,0,0
0,0,4,1,0,0
0,0,3,3,0,0
0,1,5,2,0,0
0,1,4,4,2,0
0,0,20,6,0,0
0,0,3,3,0,0
0,0,1,1,0,0
0,0,3,1,0,0
0,0,3,3,0,0
0,0,3,5,2,0
0,1,0,0,0,0
0,0,3,3,0,0
0,0,3,3,0,0
0,0,3,1,0,0
0,0,3,3,0,0
0,0,3,7,0,0
0,0,10,1,0,0
0,0,3,1,0,0
0,0,4,1,0,0
0,0,3,8,1,0
0,0,4,2,0,0
0,0,4,13,0,0
0,1,8,2,4,0
0,0,9,1,0,0
0,1,4,4,0,0
0,0,5,2,0,0
0,3,0,3,0,0
0,0,3,1,0,0
0,0,3,4,0,0
0,0,3,6,0,0
0,0,3,9,0,0
0,0,3,3,0,0
0,17,7,3,0,0
