I,R,C,W,E,F
0,0,7,0,0,0
0,0,2,0,0,0
0,4,61,1,0,0
0,44,281,90,6,0
0,0,2,1,0,0
0,4,13,6,0,0
0,72,31,0,0,0
0,12,72,16,0,0
0,2,91,3,46,0
0,1,25,5,1,0
0,2,20,7,0,0
0,2,28,10,0,0
0,0,15,1,0,0
0,1,32,12,0,0
0,8,74,12,8,0
0,9,19,8,0,0
0,11,104,17,2,0
0,10,24,17,2,0
0,0,5,2,0,0
0,6,25,16,0,0
0,0,1,0,0,0
0,34,367,147,40,0
0,12,196,56,18,0
0,0,16,4,0,0
0,0,33,2,4,0
0,0,27,6,0,0
0,0,16,3,1,0
0,0,53,1,1,0
0,1,81,34,0,0
0,1,71,5,9,0
0,0,7,242,0,0
0,3,284,82,29,0
0,21,319,134,14,0
0,0,14,0,1,0
0,5,126,13,13,0
0,2,23,6,0,0
0,16,131,29,26,0
0,1,53,3,4,0
0,2,6,0,0,0
0,0,21,0,0,0
0,4,6,0,0,0
0,0,20,0,0,0
0,10,22,0,0,0
0,0,5,1,0,0
0,2,4,0,0,0
0,9,407,90,41,0
0,1,10,0,0,0
0,0,3,1,0,0
0,1,23,2,0,0
0,0,22,2,1,0
0,0,20,2,1,0
0,0,15,3,0,0
0,0,8,2,0,0
0,0,31,1,0,0
0,0,12,3,1,0
0,0,12,0,0,0
0,1,12,5,0,0
0,1,14,0,0,0
0,0,18,1,0,0
0,0,24,2,0,0
0,7,14,1,0,0
0,0,8,0,0,0
0,4,44,130,0,0
0,0,14,128,0,0
0,0,14,129,0,0
0,7,13,0,0,0
0,0,5,0,0,0
0,0,9,1,1,0
0,0,4,0,0,0
0,0,11,5,0,0
0,0,59,22,27,0
0,0,10,1,0,0
0,2,3,0,0,0
0,0,10,0,1,0
0,1,7,0,1,0
0,2,12,0,0,0
0,2,12,0,0,0
0,0,18,3,3,0
0,0,5,2,1,0
0,4,26,4,2,0
0,8,9,0,0,0
0,3,21,0,1,0
0,0,12,4,0,0
0,0,4,0,0,0
0,0,8,0,1,0
0,0,7,0,0,0
0,0,7,0,0,0
0,0,7,0,0,0
0,59,272,21,12,0
0,2,7,2,0,0
0,2,9,0,0,0
0,2,13,0,0,0
0,2,18,0,0,0
0,3,14,2,0,0
0,0,6,0,0,0
0,0,6,0,0,0
0,0,10,0,2,0
0,1,46,0,0,0
0,0,17,7,0,0
0,0,3,0,0,0
0,0,7,1,1,0
0,0,10,1,1,0
0,1,3,0,0,0
0,9,28,1,1,0
0,0,14,1,1,0
0,0,17,0,0,0
0,1,20,2,2,0
0,1,6,0,0,0
