I,R,C,W,E,F
0,18,0,0,0,0
0,1,12,4,0,0
0,1,5,107,0,0
0,1,6,0,0,0
0,23,57,21,0,0
0,8,34,16,1,0
0,4,36,5,0,0
0,0,1,1,0,0
0,2,26,5,0,0
0,0,1,0,0,0
0,7,38,6,4,0
0,8,8,11,0,0
0,1,1,6,0,0
0,0,0,1,0,0
0,3,4,10,1,0
0,1,9,4,0,0
0,3,36,9,0,0
0,5,19,0,1,0
0,8,14,2,0,0
0,3,6,4,0,0
0,5,3,5,0,0
0,19,46,13,0,0
0,0,3,0,0,0
0,9,17,20,0,0
0,10,17,10,0,0
0,1,9,3,0,0
0,1,3,13,2,0
0,8,29,11,1,0
0,11,37,24,4,0
0,0,25,6,0,0
0,4,10,7,0,0
0,1,16,4,0,0
0,0,3,0,0,0
0,0,4,0,0,0
0,5,25,5,0,0
0,1,7,0,0,0
0,4,60,9,0,0
0,1,2,7,0,0
0,0,5,1,0,0
0,23,19,24,0,0
0,3,3,1,0,0
0,7,6,5,0,0
0,2,1,1,0,0
0,0,10,2,0,0
0,9,30,8,0,0
0,4,26,9,0,0
0,5,8,4,0,0
0,24,46,14,3,0
0,5,14,3,0,0
0,6,16,7,0,0
0,0,0,1,0,0
0,5,22,10,0,0
0,7,19,0,0,0
0,10,31,11,0,0
0,11,27,15,0,0
0,4,2,1,0,0
0,1,2,0,0,0
0,4,3,0,0,0
0,0,4,0,0,0
0,12,19,7,1,0
0,2,5,8,0,0
0,21,27,4,0,0
0,7,60,5,0,0
0,4,6,2,0,0
0,7,3,4,0,0
0,9,19,14,0,0
0,0,7,3,0,0
0,2,18,5,0,0
0,1,3,0,0,0
0,1,11,4,0,0
0,10,8,0,0,0
0,0,4,1,0,0
0,2,98,72,0,0
0,1,81,53,2,0
0,3,153,107,0,0
0,0,4,1,0,0
0,1,33,25,0,0
0,0,3,24,0,0
0,2,283,44,2,0
0,0,7,8,0,0
0,0,24,20,1,0
0,0,6,3,0,0
0,1,46,32,0,0
0,1,62,54,0,0
0,4,49,20,0,0
0,1,66,36,0,0
0,4,191,120,0,0
0,2,224,124,2,0
0,1,43,30,0,0
0,5,126,67,0,0
0,0,11,0,0,0
0,1,80,56,0,0
0,2,175,84,2,0
0,3,231,130,0,0
0,1,140,79,0,0
0,2,93,45,0,0
0,0,7,10,0,0
0,3,124,102,0,0
0,2,132,90,0,0
0,1,43,24,0,0
0,1,63,42,0,0
0,1,27,42,0,0
0,0,25,14,0,0
0,0,16,9,0,0
0,0,19,14,0,0
0,3,12,5,0,0
0,0,6,3,0,0
