I,R,C,W,E,F
0,0,13,1,1,0
0,0,31,5,1,0
0,0,2,1,1,0
0,3,28,10,1,0
0,0,10,1,2,0
0,1,35,4,0,0
0,0,5,2,0,0
0,0,6,1,0,0
0,5,25,5,1,0
0,2,5,10,4,0
0,4,6,8,1,0
0,3,1,6,0,0
0,3,82,51,4,0
0,13,22,21,1,0
0,13,29,15,6,0
0,10,4,1,1,0
0,7,26,4,1,0
0,1,3,3,0,0
0,0,7,5,0,0
0,2,0,0,0,0
0,16,37,11,2,0
0,5,56,28,1,0
0,0,5,1,1,0
0,0,3,1,1,0
0,0,20,3,0,0
0,0,7,1,1,0
0,0,4,1,1,0
0,0,39,0,1,0
0,1,9,0,0,0
0,0,17,0,0,0
0,0,4,0,0,0
0,0,9,2,0,0
0,0,6,1,0,0
0,0,22,3,0,0
0,0,11,1,0,0
0,0,7,0,0,0
0,2,9,0,0,0
0,0,3,0,0,0
0,0,23,3,0,0
0,0,10,0,0,0
0,14,9,0,0,0
0,0,14,1,0,0
