I,R,C,W,E,F
0,3,45,1,15,0
0,0,10,1,1,0
0,0,14,0,0,0
0,0,1,0,0,0
0,17,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,5,5,0,2,0
0,0,1,1,0,0
0,0,2,1,2,0
0,0,5,4,6,0
0,0,1,0,3,0
0,0,2,0,5,0
0,9,2,0,3,0
0,1,9,5,2,0
0,0,2,1,3,0
0,0,11,2,5,0
0,0,1,0,3,0
0,0,4,1,5,0
0,0,9,3,5,0
0,0,2,0,2,0
0,0,19,0,0,0
0,0,1,0,3,0
0,0,1,0,3,0
0,0,2,1,1,0
0,0,8,0,4,0
0,5,30,18,8,0
0,0,5,7,1,0
0,2,16,1,6,0
0,2,24,7,5,0
0,3,10,0,8,0
0,4,15,4,4,0
0,3,23,9,5,0
0,2,36,5,8,0
0,0,18,1,11,0
0,2,2,0,3,0
0,0,1,0,1,0
0,28,29,6,60,0
0,10,35,14,12,0
0,0,8,1,2,0
0,0,1,4,0,0
0,0,5,4,1,0
0,5,12,2,10,0
0,13,40,4,21,0
0,1,5,0,5,0
0,0,8,0,2,0
0,0,38,13,9,0
0,6,14,1,3,0
0,4,4,0,2,0
0,5,43,12,13,0
0,4,17,0,7,0
