I,R,C,W,E,F
0,0,30,2,1,0
0,0,1,0,4,0
0,0,13,6,3,0
0,7,10,11,2,0
0,0,17,0,0,0
0,0,1,6,0,0
0,0,2,1,3,0
0,0,0,0,1,0
0,4,143,18,13,0
0,4,21,9,0,0
0,9,40,6,2,0
0,12,83,26,3,0
0,29,311,65,9,0
0,0,0,0,1,0
0,8,42,7,1,0
0,7,42,14,2,0
0,0,0,0,1,0
0,23,160,20,4,0
0,8,58,14,1,0
0,10,57,15,2,0
0,0,0,0,1,0
0,5,27,14,2,0
0,8,69,23,1,0
0,6,23,7,1,0
0,0,0,0,1,0
0,0,23,12,12,0
0,2,26,10,0,0
0,0,6,4,2,0
0,0,26,9,5,0
0,0,11,0,1,0
0,7,9,3,5,0
0,0,34,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,7,5,2,0
0,2,7,2,0,0
0,0,0,0,1,0
0,0,10,4,1,0
0,0,3,0,0,0
0,0,0,0,1,0
0,4,122,19,3,0
0,0,4,47,0,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,3,2,5,0
0,0,3,4,0,0
0,0,1,2,1,0
0,1,14,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,30,10,1,2,0
