I,R,C,W,E,F
0,0,2,0,0,0
0,2,17,3,23,0
0,2,16,7,11,0
0,4,39,8,43,0
0,0,0,0,1,0
0,6,33,13,18,0
0,1,20,7,15,0
0,1,8,4,4,0
0,9,51,8,25,0
0,4,48,16,29,0
0,0,0,0,1,0
0,2,22,6,28,0
0,3,22,6,22,0
0,1,9,1,12,0
0,13,47,38,31,0
0,1,8,0,8,0
0,12,10,5,13,0
0,2,15,4,9,0
0,4,10,0,8,0
0,0,1,1,1,0
0,0,0,0,1,0
0,7,17,0,16,0
0,6,57,10,13,0
0,0,0,0,1,0
0,0,7,3,0,0
0,0,4,2,0,0
0,9,29,1,32,0
0,1,5,1,9,0
0,2,16,14,25,0
0,0,0,0,1,0
0,0,6,0,4,0
0,1,2,0,5,0
0,11,69,0,62,0
0,1,4,0,6,0
0,8,27,3,14,0
0,4,33,4,14,0
0,1,1,0,2,0
0,6,45,0,13,0
0,1,1,0,5,0
0,3,22,4,14,0
0,2,7,4,16,0
0,1,3,0,5,0
0,1,6,1,7,0
0,13,44,2,29,0
0,1,5,0,6,0
0,7,12,4,16,0
0,1,13,0,8,0
0,8,17,2,9,0
0,0,14,1,4,0
0,0,18,1,4,0
0,1,30,0,4,0
0,0,14,2,7,0
0,0,4,0,4,0
0,0,4,1,4,0
0,0,15,0,4,0
0,1,6,1,5,0
0,0,14,0,7,0
0,0,7,1,5,0
0,2,6,0,5,0
0,2,3,0,2,0
0,2,5,0,2,0
0,3,7,10,14,0
0,2,5,0,1,0
0,1,8,3,4,0
0,1,14,3,11,0
0,3,20,9,11,0
0,2,5,0,2,0
0,2,5,0,2,0
0,2,17,2,12,0
0,0,0,0,1,0
0,6,30,3,14,0
0,2,9,0,3,0
0,2,10,10,6,0
0,1,7,0,3,0
0,2,3,0,1,0
0,5,20,5,8,0
0,6,9,0,4,0
0,12,47,7,20,0
0,3,39,3,19,0
0,0,4,14,6,0
0,1,27,16,5,0
0,2,24,6,8,0
0,2,15,11,5,0
0,4,36,16,14,0
0,1,5,5,12,0
0,0,16,0,5,0
0,0,16,12,5,0
0,1,39,0,5,0
0,0,17,0,5,0
0,0,6,3,5,0
0,0,11,0,5,0
0,0,19,0,5,0
0,0,9,0,5,0
0,0,28,18,3,0
0,0,10,6,5,0
0,0,10,0,6,0
0,0,20,0,7,0
0,0,15,5,8,0
0,0,21,0,6,0
0,0,27,0,6,0
0,0,13,3,7,0
0,0,11,0,6,0
0,0,18,0,6,0
0,0,11,0,6,0
0,0,15,0,5,0
0,0,27,0,7,0
0,0,14,0,5,0
0,0,14,0,3,0
0,2,87,1,8,0
0,3,37,8,9,0
0,0,5,0,3,0
0,0,5,0,2,0
0,0,13,1,6,0
0,0,22,7,5,0
0,0,13,1,6,0
0,0,21,1,6,0
0,0,6,1,6,0
0,0,7,1,6,0
0,0,18,1,6,0
0,0,14,4,6,0
0,0,8,1,6,0
0,0,15,1,7,0
0,0,11,1,6,0
0,0,5,1,6,0
0,0,9,1,6,0
0,0,5,0,1,0
0,0,5,3,2,0
0,0,6,0,3,0
0,3,6,0,19,0
0,0,1,0,0,0
0,0,0,0,1,0
0,2,7,0,6,0
0,3,11,0,11,0
0,0,2,0,5,0
0,3,7,2,13,0
0,0,4,0,7,0
0,2,6,0,7,0
0,4,9,1,9,0
0,4,6,2,7,0
0,5,16,10,10,0
0,0,3,3,32,0
0,1,2,0,1,0
0,3,1,0,1,0
0,1,1,0,1,0
0,0,10,0,10,0
0,26,35,8,13,0
0,0,3,0,3,0
0,3,1,0,3,0
0,1,3,0,2,0
0,0,4,1,4,0
0,0,2,0,1,0
0,0,10,0,10,0
0,1,1,0,1,0
0,1,3,0,4,0
0,2,3,0,5,0
0,3,1,0,4,0
0,1,1,0,1,0
0,3,26,0,38,0
0,0,3,4,9,0
0,1,1,0,1,0
0,0,4,0,0,0
0,0,9,0,0,0
0,0,5,1,1,0
0,0,5,2,1,0
0,0,7,2,13,0
0,0,4,10,5,0
0,0,4,0,1,0
0,4,9,0,3,0
0,1,16,2,24,0
0,0,1,1,1,0
0,1,10,7,6,0
0,0,7,3,5,0
0,0,3,10,2,0
0,0,2,4,3,0
0,0,3,4,1,0
0,0,1,0,2,0
0,6,17,0,13,0
0,0,5,0,0,0
0,1,5,1,5,0
0,0,22,21,43,0
0,0,1,0,0,0
0,4,16,7,7,0
0,0,5,0,4,0
0,3,9,2,12,0
0,2,3,0,3,0
0,4,13,1,7,0
0,3,15,15,17,0
0,1,4,0,3,0
0,1,1,1,2,0
0,0,2,0,3,0
0,1,2,0,2,0
0,1,2,0,4,0
0,3,5,0,10,0
0,0,1,0,18,0
0,4,64,20,29,0
0,1,1,0,3,0
0,2,17,4,18,0
0,3,12,5,17,0
0,1,13,3,9,0
0,12,24,10,8,0
0,2,4,0,4,0
0,0,1,0,0,0
0,1,29,8,8,0
0,0,7,0,3,0
0,0,7,7,11,0
0,2,80,6,17,0
0,0,12,0,1,0
0,2,7,0,6,0
0,0,31,0,8,0
0,0,24,2,3,0
0,5,282,31,22,0
0,0,0,0,1,0
0,0,34,5,0,0
0,0,29,5,2,0
0,0,42,3,1,0
0,0,9,3,1,0
0,1,20,4,8,0
0,0,14,6,5,0
0,0,29,5,8,0
0,0,317,4,6,0
0,0,11,1,1,0
0,0,11,0,1,0
0,0,16,2,8,0
0,0,17,5,3,0
0,0,45,1,0,0
0,2,6,7,3,0
0,0,0,0,1,0
0,0,18,1,3,0
0,0,38,7,9,0
0,13,169,4,9,0
0,0,51,2,0,0
0,2,120,21,48,0
0,0,20,2,1,0
0,1,62,0,1,0
0,0,10,0,4,0
0,1,47,9,6,0
0,0,13,2,1,0
0,0,0,0,1,0
0,0,38,3,0,0
0,4,268,33,34,0
0,4,78,2,6,0
0,0,15,2,2,0
0,0,70,7,13,0
0,4,34,17,10,0
0,3,14,4,3,0
0,0,15,5,6,0
0,3,16,0,22,0
0,0,48,5,18,0
0,0,0,0,1,0
0,0,7,2,2,0
0,0,11,5,0,0
0,0,61,44,10,0
0,0,18,2,2,0
0,5,44,3,10,0
0,0,0,0,1,0
0,1,49,8,7,0
0,0,58,8,7,0
0,1,29,7,4,0
0,0,8,0,8,0
0,0,3,0,1,0
0,0,14,0,0,0
0,0,16,0,5,0
0,0,10,3,7,0
0,1,12,1,2,0
0,0,4,0,1,0
0,0,1,0,6,0
0,0,4,0,3,0
0,0,4,0,3,0
0,2,68,7,45,0
0,0,4,1,3,0
0,0,7,0,8,0
0,1,18,0,22,0
0,4,23,8,3,0
0,2,10,8,5,0
0,1,6,1,5,0
0,2,3,2,3,0
0,0,0,0,1,0
0,0,5,1,6,0
0,0,6,0,3,0
0,0,9,0,9,0
0,0,2,0,3,0
0,0,2,1,6,0
0,0,23,3,34,0
