I,R,C,W,E,F
0,14,30,2,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,1,1,0
0,6,9,5,6,0
0,7,56,2,20,0
0,0,1,0,0,0
0,11,68,15,26,0
0,1,5,0,2,0
0,4,10,7,4,0
0,2,3,4,1,0
0,4,17,4,9,0
0,1,3,2,2,0
0,4,13,1,9,0
0,1,6,7,5,0
0,1,6,2,2,0
0,0,4,5,3,0
0,1,2,2,2,0
0,1,2,1,9,0
0,1,3,0,3,0
0,5,3,2,9,0
0,10,8,3,13,0
0,2,5,2,16,0
0,6,10,3,16,0
0,3,6,2,12,0
0,0,3,0,2,0
0,1,4,0,5,0
0,0,0,0,1,0
0,2,2,0,2,0
0,0,1,2,2,0
0,2,32,1,3,0
0,1,14,2,12,0
0,1,4,0,7,0
0,0,11,1,7,0
0,0,9,0,9,0
0,2,35,0,5,0
0,0,6,1,9,0
0,0,2,0,2,0
0,1,7,0,5,0
0,0,4,0,2,0
0,2,33,0,3,0
0,0,11,0,3,0
0,0,18,3,8,0
0,6,6,0,6,0
0,0,14,0,0,0
