I,R,C,W,E,F
0,0,1,0,3,0
0,1,32,7,3,0
0,2,50,9,2,0
0,4,48,7,4,0
0,3,43,0,15,0
0,1,41,16,4,0
0,1,30,7,3,0
0,0,31,6,2,0
0,2,13,12,5,0
0,7,113,20,9,0
0,0,1,0,0,0
0,3,16,5,12,0
0,1,16,9,4,0
0,1,17,3,4,0
0,3,15,6,7,0
0,3,12,9,6,0
0,1,9,2,2,0
0,1,12,4,5,0
0,0,3,2,3,0
0,2,21,1,7,0
0,1,5,0,3,0
0,2,9,2,1,0
0,5,14,3,2,0
0,1,13,4,10,0
0,0,9,8,3,0
0,2,17,2,2,0
0,1,14,0,1,0
0,13,59,38,8,0
0,0,7,2,3,0
0,19,26,17,4,0
0,4,28,8,5,0
0,2,18,2,3,0
0,4,25,5,1,0
0,1,13,7,9,0
0,1,13,0,1,0
0,1,31,8,3,0
0,1,8,1,4,0
0,0,8,5,1,0
0,5,72,16,4,0
0,3,44,9,8,0
0,0,5,6,2,0
0,0,16,0,0,0
0,3,9,4,12,0
0,5,77,82,13,0
0,2,21,4,1,0
0,0,14,2,1,0
0,2,25,3,5,0
0,3,26,22,10,0
0,0,20,21,4,0
0,2,19,5,3,0
0,0,1,0,0,0
0,1,6,3,4,0
0,6,43,5,3,0
0,4,38,0,2,0
0,3,12,0,4,0
0,3,7,0,2,0
0,0,52,28,3,0
0,0,8,0,0,0
0,5,61,23,7,0
0,0,46,5,2,0
0,3,34,2,2,0
0,0,7,0,0,0
0,2,23,1,3,0
0,2,4,0,2,0
0,3,13,2,5,0
0,0,21,0,1,0
0,1,15,0,5,0
0,1,9,0,1,0
0,0,10,1,0,0
0,0,1,0,0,0
0,2,3,3,0,0
0,1,17,11,4,0
0,2,58,13,15,0
0,6,42,35,11,0
0,9,116,31,15,0
0,11,29,1,0,0
