I,R,C,W,E,F
0,0,2,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,7,0,0,0
0,0,1,0,0,0
0,0,4,0,0,0
0,0,4,3,0,0
0,0,10,2,2,0
0,0,22,15,3,0
0,0,5,0,1,0
0,0,0,0,1,0
0,20,78,29,5,0
0,0,5,1,0,0
0,0,2,0,0,0
0,305,19,1,0,0
0,0,1,0,1,0
0,2,20,14,2,0
0,1,12,1,1,0
0,0,3,0,0,0
0,2,19,2,0,0
0,2,7,3,0,0
0,4,38,19,76,0
0,14,70,18,60,0
0,7,30,15,9,0
0,13,27,10,47,0
0,22,47,12,30,0
0,24,46,20,62,0
0,12,44,18,0,0
0,6,33,10,4,0
0,0,0,0,1,0
0,2,8,6,2,0
0,7,14,9,1,0
0,0,9,4,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,3,3,0,0
0,3,12,7,0,0
0,3,11,2,3,0
0,15,45,17,6,0
0,18,57,25,4,0
0,2,7,0,0,0
0,7,21,21,4,0
0,10,26,21,6,0
0,2,21,4,6,0
0,12,13,3,1,0
0,14,67,23,2,0
0,6,22,7,2,0
0,14,9,3,2,0
0,1,7,0,0,0
0,4,21,1,0,0
0,3,17,16,0,0
0,1,7,5,0,0
0,1,7,1,9,0
0,24,37,28,71,0
0,3,14,4,0,0
0,0,17,24,1,0
0,0,0,0,1,0
0,5,8,0,0,0
0,1,1,0,0,0
0,2,6,0,0,0
0,0,0,24,0,0
0,0,3,0,2,0
0,8,83,22,2,0
0,0,6,3,0,0
0,4,329,42,118,0
0,0,5,1,0,0
0,0,13,1,0,0
0,4,4,2,3,0
0,0,17,12,1,0
0,0,7,0,1,0
0,0,3,0,2,0
0,5,19,3,2,0
0,1,6,0,0,0
0,0,13,6,0,0
0,3,68,3,1,0
0,0,6,0,0,0
0,0,1,0,1,0
0,2,14,3,1,0
0,0,2,0,0,0
0,0,14,2,1,0
0,0,11,0,0,0
0,3,14,17,0,0
0,4,18,2,1,0
0,2,16,1,0,0
0,1,4,1,0,0
0,0,11,0,0,0
0,0,13,5,27,0
0,0,0,0,1,0
0,0,7,0,0,0
0,0,18,1,1,0
0,0,4,0,1,0
0,0,3,1,0,0
0,0,17,0,0,0
0,0,9,4,3,0
0,0,5,1,3,0
0,0,7,0,0,0
0,0,13,4,0,0
0,0,4,0,0,0
0,3,49,2,0,0
0,0,3,0,0,0
0,0,15,2,0,0
0,0,12,0,0,0
0,0,2,1,0,0
0,0,7,0,0,0
0,1,11,2,1,0
0,0,4,3,0,0
0,1,26,0,0,0
0,0,1,0,0,0
0,1,12,3,0,0
0,17,148,27,1,0
0,7,39,3,0,0
0,0,5,2,0,0
0,2,17,1,0,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,16,9,0,0
0,0,4,1,0,0
0,0,6,1,0,0
0,0,10,0,1,0
0,1,11,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,16,0,0,0
0,0,4,0,0,0
0,6,20,2,0,0
0,0,5,1,1,0
0,3,89,5,0,0
0,1,6,4,3,0
0,0,19,4,2,0
0,2,3,0,0,0
0,0,9,0,0,0
0,0,8,3,0,0
0,0,1,0,0,0
0,0,3,1,0,0
0,0,12,0,0,0
0,0,6,1,0,0
0,0,3,0,1,0
0,2,12,0,0,0
0,3,16,2,0,0
0,6,107,14,2,0
0,27,299,34,1,0
0,6,81,4,3,0
0,0,3,0,0,0
0,3,32,5,0,0
0,1,2,0,0,0
0,2,14,0,0,0
0,3,18,2,0,0
0,6,69,32,3,0
0,1,13,18,2,0
0,2,7,0,2,0
0,0,1,0,0,0
0,6,57,9,2,0
0,0,5,3,0,0
0,3,95,10,6,0
0,0,11,0,0,0
0,1,4,0,0,0
0,2,7,2,0,0
0,1,7,0,0,0
0,2,10,0,1,0
0,0,6,3,0,0
0,0,17,0,0,0
0,0,16,1,0,0
0,3,32,2,9,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,13,2,4,0
0,0,11,4,0,0
0,0,4,1,0,0
0,0,2,0,0,0
0,0,8,1,0,0
0,0,27,3,0,0
0,8,72,18,3,0
0,6,24,2,0,0
0,0,7,0,0,0
0,10,262,30,33,0
0,0,1,0,1,0
0,4,84,31,12,1
0,3,153,12,3,0
0,0,0,0,3,0
0,0,4,0,0,0
0,0,6,1,0,0
0,0,1,2,2,0
0,2,56,22,4,0
0,0,0,0,3,0
0,4,220,21,33,0
0,0,0,0,3,0
0,2,277,31,36,0
0,110,1961,337,291,0
0,0,0,0,3,0
0,66,652,162,11,0
0,33,876,123,8,0
0,4,171,23,121,0
0,0,0,0,3,0
0,24,264,108,5,0
0,4,78,34,1,0
0,20,116,35,47,0
0,0,0,0,3,0
0,19,375,74,249,0
0,89,726,291,52,0
0,0,0,0,3,0
0,0,0,0,3,0
0,10,892,48,15,0
0,5,26,6,0,0
0,0,4,0,2,0
0,0,5,0,0,0
0,0,2,0,1,0
0,0,3,0,0,0
0,0,4,1,0,0
0,2,29,13,0,0
0,0,11,2,3,0
0,1,13,0,4,0
0,0,2,0,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,2,1,3,0
0,2,20,7,0,0
0,4,15,0,1,0
0,0,12,6,0,0
0,1,1,0,0,0
0,1,3,0,0,0
0,0,7,1,0,0
0,0,4,2,0,0
0,0,15,5,1,0
0,0,12,5,1,0
0,0,2,1,0,0
