I,R,C,W,E,F
0,0,1,0,0,0
0,2,17,4,1,0
0,0,3,1,0,0
0,1,16,4,7,0
0,2,18,14,7,0
0,1,15,3,0,0
0,0,20,1,0,0
0,0,1,10,0,0
0,11,50,7,6,0
0,4,16,17,4,0
0,2,11,4,0,0
0,7,19,3,4,0
0,2,24,3,1,0
0,13,74,21,5,0
0,1,3,1,0,0
0,3,3,5,0,0
0,0,4,4,0,0
0,14,45,8,1,0
0,3,23,8,3,0
0,1,15,5,0,0
0,4,12,5,1,0
0,3,5,0,5,0
0,7,30,20,2,0
0,0,21,8,2,0
0,4,18,9,1,0
0,31,127,34,3,0
0,1,8,0,0,0
0,36,211,139,20,0
0,6,9,5,0,0
0,2,17,7,2,0
0,0,6,1,0,0
0,1,6,0,0,0
0,1,6,0,0,0
0,0,14,0,1,0
0,0,7,0,1,0
0,0,6,2,0,0
0,0,13,2,0,0
0,0,2,1,0,0
0,1,23,3,1,0
0,4,11,0,1,0
0,2,47,46,0,0
0,2,26,19,0,0
0,1,44,7,1,0
