I,R,C,W,E,F
0,0,11,0,2,0
0,59,0,0,1,0
0,0,15,0,0,0
0,1,27,3,5,0
0,0,1,0,0,0
0,9,6,4,2,0
0,0,2,0,2,0
0,1,14,1,6,0
0,1,7,4,9,0
0,0,10,1,7,0
0,4,19,6,2,0
0,7,12,0,10,0
0,1,5,1,3,0
0,0,6,0,0,0
0,3,37,17,2,0
0,5,5,3,4,0
0,2,9,3,1,0
0,5,20,12,11,0
0,1,25,0,3,0
0,0,62,2,36,0
0,2,28,12,4,0
0,0,52,6,69,0
0,0,18,8,10,0
0,6,25,0,17,0
0,2,39,20,20,0
0,0,6,1,0,0
0,11,41,11,6,0
0,2,66,21,7,0
0,1,30,10,6,0
0,1,18,3,5,0
0,3,2,1,4,0
0,7,27,20,9,0
0,21,2,5,1,0
0,0,1,0,0,0
0,2,13,8,1,0
0,5,23,12,2,0
0,1,32,4,4,0
0,3,11,9,8,0
0,6,9,5,29,0
0,0,8,0,1,0
0,0,4,3,0,0
0,6,41,3,5,0
0,0,12,13,1,0
0,3,59,51,2,0
0,21,152,6,9,0
0,7,34,4,5,0
0,0,20,0,0,0
0,0,9,1,0,0
0,8,63,2,0,0
0,2,26,7,0,0
0,7,1,5,1,0
0,1,3,1,3,0
0,0,18,5,4,0
0,5,0,7,2,0
0,9,17,8,10,0
0,5,11,7,1,0
0,1,29,5,2,0
0,0,2,0,0,0
0,2,16,12,3,0
0,0,83,0,15,0
0,0,3,1,1,0
0,0,6,8,2,0
0,1,7,8,4,0
0,0,3,1,4,0
0,4,11,7,4,0
0,7,25,14,10,0
0,0,4,4,1,0
0,0,2,1,2,0
0,3,8,0,3,0
0,0,5,7,4,0
0,12,45,32,9,0
0,5,36,16,14,0
0,0,30,0,2,0
0,0,12,6,1,0
0,0,9,2,2,0
0,1,8,2,3,0
0,3,53,27,5,0
0,1,44,7,42,0
0,0,6,2,2,0
0,0,5,0,2,0
0,0,12,1,3,0
0,0,7,3,3,0
0,1,29,8,29,0
0,0,7,1,1,0
0,0,7,5,2,0
0,3,17,7,10,0
0,10,28,4,2,0
0,2,9,2,4,0
0,4,92,6,4,0
0,8,10,6,5,0
0,0,12,4,1,0
0,2,4,1,1,0
0,0,1,0,0,0
0,1,12,2,2,0
0,0,4,0,7,0
0,2,20,4,1,0
0,1,21,3,3,0
0,0,6,2,0,0
0,1,17,1,1,0
0,1,7,2,3,0
0,0,7,3,1,0
0,1,16,24,4,0
0,0,11,8,1,0
0,0,8,2,1,0
0,6,22,6,8,0
0,4,29,9,8,0
0,1,11,1,0,0
0,1,17,7,1,0
0,0,13,16,10,0
0,0,6,1,0,0
0,20,36,6,1,0
0,10,65,20,6,0
0,4,6,10,1,0
0,0,24,9,1,0
0,0,21,5,4,0
0,8,35,15,6,0
0,0,19,0,0,0
0,4,32,2,3,0
0,1,33,14,18,0
0,0,8,0,0,0
0,1,46,28,3,0
0,1,42,28,2,0
0,2,43,22,3,0
0,0,4,0,0,0
0,5,93,101,7,0
0,0,136,17,8,0
0,0,14,5,1,0
0,12,44,26,20,0
0,0,8,0,2,0
0,12,30,10,1,0
0,0,19,13,2,0
0,1,53,34,3,0
0,6,7,1,5,0
0,4,10,3,3,0
0,2,2,7,0,0
0,1,16,3,1,0
0,5,16,10,5,0
0,0,19,2,0,0
