I,R,C,W,E,F
0,0,4,1,1,0
0,0,6,0,0,0
0,0,1,0,1,0
0,3,48,3,1,0
0,1,3,0,1,0
0,0,1,3,1,0
0,2,6,1,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,16,4,0,0
0,0,0,0,1,0
0,1,0,0,2,0
0,1,69,1,0,0
0,0,8,2,5,0
0,9,91,11,2,0
0,0,1,0,0,0
0,0,2,1,3,0
0,0,6,2,1,0
0,9,36,10,15,0
0,1,10,4,4,0
0,0,7,0,1,0
0,0,8,0,2,0
0,5,2,5,0,0
0,1,3,1,0,0
0,1,4,0,0,0
0,1,2,0,0,0
0,1,3,0,0,0
0,1,3,0,0,0
0,1,3,2,5,0
0,0,0,2,0,0
0,1,3,7,0,0
0,2,1,0,0,0
0,0,0,0,1,0
0,1,3,1,0,0
0,2,30,0,4,0
0,0,5,0,1,0
0,0,8,6,1,0
0,0,8,1,0,0
0,5,38,5,2,0
0,1,5,0,3,0
0,0,2,0,0,0
0,3,11,10,0,0
0,9,2,0,1,0
0,0,60,1,0,0
