I,R,C,W,E,F
0,0,2,0,0,0
0,0,1,0,0,0
0,25,10,1,1,0
0,4,7,1,0,0
0,20,19,3,2,0
0,8,16,2,3,0
0,19,35,23,4,0
0,7,15,2,7,0
0,1,6,0,0,0
0,1,17,7,6,0
0,4,11,4,0,0
0,0,2,1,0,0
0,0,4,2,0,0
0,2,6,2,1,0
0,1,6,1,1,0
0,0,6,6,2,0
0,1,5,4,0,0
0,0,1,1,0,0
0,3,37,8,1,0
0,2,17,1,0,0
0,0,18,2,1,0
0,0,10,0,0,0
0,1,7,1,1,0
0,3,11,3,4,0
0,0,4,1,0,0
0,2,12,3,2,0
0,0,2,2,1,0
0,1,2,1,0,0
0,0,1,1,0,0
0,3,8,15,1,0
0,0,1,0,0,0
0,15,10,6,1,0
0,3,12,11,3,0
0,0,1,3,0,0
0,0,6,3,1,0
0,4,4,1,0,0
0,0,5,1,0,0
0,4,10,6,1,0
0,1,4,3,0,0
0,2,14,3,0,0
0,2,4,1,0,0
0,0,8,2,0,0
0,7,15,7,4,0
0,1,4,1,0,0
0,0,6,3,0,0
0,0,2,2,0,0
0,3,8,1,0,0
0,2,5,0,0,0
0,1,4,0,1,0
0,2,6,0,1,0
0,1,2,3,0,0
0,3,2,2,0,0
0,1,2,1,0,0
0,4,6,1,0,0
0,5,16,8,0,0
0,0,0,1,0,0
0,0,2,0,0,0
0,2,10,9,1,0
0,1,2,1,0,0
0,0,9,1,0,0
0,0,6,4,1,0
0,0,6,4,0,0
0,0,4,4,1,0
0,0,3,1,0,0
0,0,1,1,0,0
0,0,5,7,0,0
0,0,6,9,0,0
0,0,4,1,0,0
0,2,7,0,0,0
0,0,4,0,0,0
0,0,3,1,0,0
0,0,2,3,0,0
0,0,52,0,0,0
0,1,4,5,0,0
0,2,15,1,0,0
0,1,8,0,0,0
0,0,1,0,0,0
0,13,9,3,1,0
0,4,12,6,2,0
0,3,2,4,1,0
0,0,1,1,0,0
0,0,3,0,1,0
0,7,27,12,2,0
0,0,6,4,0,0
0,5,6,2,0,0
0,0,3,1,0,0
0,0,9,0,0,0
0,0,2,0,0,0
0,0,4,3,0,0
0,0,5,0,0,0
0,0,12,1,0,0
0,0,11,1,0,0
0,0,11,1,0,0
0,2,6,1,1,0
0,0,8,1,0,0
0,0,2,0,0,0
0,3,2,5,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,2,8,5,2,0
0,2,4,3,3,0
0,0,8,6,4,0
0,1,3,2,0,0
0,0,2,2,0,0
0,0,3,1,0,0
0,0,4,1,0,0
0,0,3,1,0,0
0,2,10,9,1,0
0,0,3,1,0,0
0,1,13,6,3,0
0,3,5,2,0,0
0,7,5,1,0,0
0,0,4,4,0,0
0,2,3,1,0,0
0,0,4,1,0,0
0,3,8,0,0,0
0,7,2,0,0,0
0,6,8,3,1,0
0,4,1,0,0,0
0,1,5,0,0,0
0,3,4,0,0,0
0,10,27,22,3,0
0,0,2,1,0,0
0,10,12,4,3,0
0,12,32,12,2,0
0,8,10,2,0,0
0,0,2,0,0,0
0,1,2,0,0,0
0,0,1,2,0,0
0,0,2,0,0,0
0,1,5,0,1,0
0,21,25,12,1,0
0,0,2,1,1,0
0,0,2,1,0,0
0,0,6,1,2,0
0,1,4,1,0,0
0,2,5,4,1,0
0,2,7,10,0,0
0,1,7,5,1,0
0,5,14,2,2,0
0,3,4,0,0,0
0,10,10,3,4,0
0,1,1,0,0,0
0,9,8,1,4,0
0,0,9,1,1,0
0,0,2,1,1,0
0,2,4,0,0,0
0,8,8,31,0,0
0,13,27,6,0,0
0,8,71,17,7,0
0,0,2,0,0,0
0,2,8,0,1,0
0,3,7,0,0,0
0,0,6,1,1,0
