I,R,C,W,E,F
0,9,3,0,1,0
0,0,10,1,1,0
0,0,5,0,0,0
0,0,3,1,5,0
0,0,3,0,2,0
0,0,2,1,5,0
0,2,4,13,4,0
0,0,2,1,1,0
0,0,1,2,1,0
0,0,2,0,0,0
0,0,8,5,2,0
0,3,1,0,5,0
0,0,1,0,3,0
0,2,3,3,4,0
0,14,14,23,17,0
0,0,2,0,1,0
0,2,17,1,3,0
0,0,3,0,1,0
0,6,24,14,7,0
0,1,1,0,1,0
0,0,2,1,1,0
0,0,2,0,2,0
0,1,2,0,1,0
0,0,1,0,0,0
0,0,1,2,1,0
0,3,2,1,6,0
0,0,1,0,0,0
0,7,5,11,5,0
0,0,1,2,2,0
0,10,30,7,22,0
0,2,14,4,0,0
0,1,1,3,2,0
0,5,6,2,6,0
0,5,15,26,4,0
0,0,1,1,1,0
0,0,4,0,1,0
0,4,4,2,4,0
0,0,5,3,4,0
0,0,4,0,1,0
0,5,53,24,36,0
0,0,4,0,1,0
0,0,3,0,5,0
0,0,2,0,1,0
0,0,6,0,1,0
0,0,5,0,0,0
0,0,5,1,8,0
0,1,1,0,1,0
0,0,3,0,1,0
0,0,2,0,1,0
0,3,12,11,3,0
0,0,1,0,0,0
0,4,7,3,5,0
0,0,3,0,0,0
0,0,4,0,1,0
0,2,5,3,11,0
0,0,2,0,0,0
0,1,2,0,1,0
0,0,3,4,1,0
0,0,19,7,4,0
0,0,1,0,2,0
0,1,3,0,2,0
0,1,3,1,1,0
0,1,3,0,3,0
0,3,2,3,3,0
0,2,2,1,0,0
0,1,3,0,5,0
0,0,9,0,4,0
0,0,1,1,5,0
0,0,1,2,0,0
0,5,14,8,5,0
0,0,5,0,1,0
0,0,1,1,1,0
0,0,1,0,1,0
0,0,3,1,3,0
0,0,1,3,1,0
0,0,5,0,3,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,3,2,2,0
0,0,1,1,4,0
0,0,1,0,0,0
0,0,1,0,0,0
0,2,14,6,3,0
0,0,1,0,0,0
0,0,1,1,0,0
0,0,1,0,0,0
0,1,4,0,3,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,5,0,3,0
0,0,2,0,2,0
0,0,2,0,2,0
0,0,7,0,4,0
0,0,10,6,3,0
0,0,11,0,5,0
0,0,8,0,7,0
0,0,1,0,0,0
0,2,63,3,9,0
0,0,1,0,0,0
0,0,3,1,2,0
0,2,8,10,4,0
0,13,19,25,6,0
0,4,3,2,2,0
0,2,1,0,2,0
0,0,14,1,0,0
0,17,36,58,10,0
0,3,49,21,13,0
0,0,15,9,0,0
0,1,15,0,1,0
0,0,16,3,0,0
