I,R,C,W,E,F
0,0,1,0,0,0
0,2,24,0,0,0
0,0,0,0,1,0
0,1,9,1,0,0
0,4,131,5,1,0
0,0,4,1,0,0
0,7,18,6,6,0
0,0,60,2,0,0
0,2,7,4,3,0
0,3,8,0,0,0
0,0,11,1,0,0
0,0,12,0,0,0
0,6,25,6,0,0
0,0,0,0,1,0
0,1,13,3,1,0
0,0,14,4,0,0
0,9,28,6,22,0
0,0,101,0,0,0
0,13,109,4,4,0
0,23,63,0,8,0
0,0,0,0,1,0
0,3,19,6,5,0
0,2,10,6,1,0
0,0,0,0,1,0
0,3,6,5,2,0
0,3,3,5,2,0
0,6,12,11,2,0
0,3,5,5,7,0
0,2,8,13,4,0
0,0,0,0,1,0
0,2,10,8,2,0
0,3,13,6,4,0
0,3,3,4,2,0
0,0,0,0,1,0
0,2,6,4,1,0
0,1,5,6,4,0
0,1,13,6,5,0
0,2,9,8,4,0
0,0,0,0,1,0
0,0,0,0,1,0
0,4,10,5,0,0
0,1,12,5,3,0
0,1,7,3,2,0
0,1,7,2,1,0
0,1,3,2,1,0
0,6,19,3,3,0
0,1,6,3,4,0
0,1,7,3,1,0
0,2,18,3,5,0
0,4,16,5,1,0
0,1,10,3,2,0
0,1,8,2,1,0
0,1,13,4,1,0
0,1,8,14,4,0
0,1,4,2,4,0
0,0,8,0,1,0
0,1,15,1,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,3,45,6,0,0
0,0,0,0,1,0
0,0,0,0,1,0
