I,R,C,W,E,F
0,5,557,10,0,0
0,7,434,55,0,0
0,13,85,26,0,0
0,3,237,41,0,0
0,5,145,110,0,0
0,2,4,163,0,0
0,0,6,64,52,0
0,7,80,18,0,0
0,2,102,22,0,0
0,13,274,385,0,0
0,8,82,24,0,0
0,4,6,608,0,0
0,0,16,75,0,0
0,5,107,208,0,0
0,2,573,14,0,0
0,5,84,10,1,0
0,14,28,3,7,0
0,0,2,1,0,0
0,0,26,17,1,0
0,0,12,29,6,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,3,1,0,0
0,11,61,30,0,0
0,0,118,20,0,0
0,4,19,8,1,0
0,0,19,4,2,0
0,0,1,0,0,0
0,2,39,6,1,0
0,0,21,0,0,0
0,2,33,12,0,0
0,59,37,65,1,0
0,1,58,0,6,0
0,9,20,16,25,0
0,6,47,9,9,0
0,0,2,0,1,0
0,1,10,2,0,0
0,1,32,5,0,0
0,4,53,4,7,0
0,0,27,2,0,0
