I,R,C,W,E,F
0,0,1,0,0,0
0,0,1,0,0,0
0,1,2,1,0,0
0,0,5,0,0,0
0,0,9,2,0,0
0,0,4,0,1,0
0,1,29,2,3,0
0,2,29,4,3,0
0,2,11,2,8,0
0,1,3,1,3,0
0,2,83,4,0,0
0,0,8,0,2,0
0,5,2,7,3,0
0,0,1,0,0,0
0,3,4,1,2,0
0,2,5,2,2,0
0,0,12,0,0,0
0,0,5,1,4,0
0,1,23,2,3,0
0,2,23,2,3,0
0,2,20,3,3,0
0,2,22,2,3,0
0,1,22,3,3,0
0,2,22,4,3,0
0,2,20,4,3,0
0,0,23,4,3,0
0,6,18,4,7,0
0,2,28,1,7,0
0,0,1,0,0,0
0,32,0,0,0,0
0,0,1,1,1,0
0,0,28,0,0,0
0,0,2,0,2,0
0,0,7,0,0,0
0,0,1,0,0,0
0,0,6,0,0,0
0,1,19,3,3,0
0,2,14,4,3,0
0,1,16,4,3,0
0,2,14,5,3,0
0,1,15,4,3,0
0,2,12,5,3,0
0,3,12,2,4,0
0,1,88,11,7,0
0,0,6,0,2,0
0,11,10,7,1,0
0,8,2,11,4,0
0,0,7,0,1,0
0,6,9,4,2,0
0,7,7,3,2,0
0,15,48,7,1,0
0,2,3,1,1,0
0,3,5,3,1,0
0,6,18,25,0,0
0,0,7,0,0,0
0,0,4,3,3,0
0,0,5,1,1,0
0,8,9,0,3,0
0,21,24,22,6,0
0,4,2,2,3,0
0,0,10,3,1,0
0,3,4,2,3,0
0,4,4,6,1,0
0,3,62,2,14,0
0,1,33,1,5,0
0,1,4,0,5,0
0,0,3,0,2,0
0,3,0,2,1,0
0,0,5,0,0,0
0,0,2,9,0,0
0,0,1,0,0,0
0,0,3,0,3,0
0,0,2,1,1,0
0,0,2,0,1,0
0,0,27,0,0,0
0,0,36,2,0,0
0,0,19,0,0,0
0,0,24,0,0,0
0,3,49,16,6,0
