I,R,C,W,E,F
0,9,85,537,11,0
0,0,20,1,0,0
0,1,8,170,4,0
0,117,463,360,10,0
0,5,16,188,6,0
0,1,5,203,0,0
0,0,1,185,0,0
0,11,26,174,6,0
0,15,38,185,1,0
0,1,7,173,0,0
0,5,6,169,2,0
0,16,35,183,0,0
0,3,18,3,0,0
0,5,13,200,2,0
0,1,9,0,0,0
0,3,22,172,0,0
0,13,32,185,4,0
0,2,18,7,8,0
0,3,46,174,5,0
0,0,1,177,0,0
0,13,40,175,1,0
0,4,7,173,7,0
0,0,15,2,0,0
0,1,2,174,1,0
0,22,114,185,0,0
0,10,102,15,0,0
0,8,38,13,2,0
0,4,14,5,0,0
0,1,20,189,0,0
0,0,0,0,1,0
0,1,5,172,3,0
0,0,4,0,0,0
0,3,41,6,19,0
0,0,14,1,0,0
0,0,0,67,22,0
