I,R,C,W,E,F
0,0,14,0,0,0
0,1,10,2,14,0
0,0,7,2,0,0
0,0,2,0,0,0
0,2,30,1,1,0
0,3,33,37,8,0
0,9,87,40,20,0
0,0,1,10,0,0
0,2,8,2,3,0
0,1,7,0,0,0
0,7,14,10,12,0
0,2,8,2,2,0
0,1,4,2,0,0
0,0,12,2,6,0
0,1,7,2,0,0
0,6,34,4,1,0
0,1,3,0,0,0
0,0,15,8,3,0
0,2,16,6,3,0
0,0,1,0,0,0
0,0,1,0,0,0
0,3,7,3,2,0
0,1,4,7,0,0
0,1,4,6,0,0
0,1,10,6,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,4,6,0,0
0,1,4,5,0,0
0,1,3,6,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,4,6,0,0
0,1,5,6,1,0
0,1,6,6,1,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,4,5,0,0
0,1,5,6,0,0
0,1,7,5,0,0
0,1,5,6,0,0
0,1,5,6,1,0
0,1,5,5,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,4,5,0,0
0,1,5,6,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,4,6,1,0
0,1,6,6,1,0
0,1,4,8,0,0
0,1,8,6,2,0
0,0,1,0,0,0
0,0,1,0,0,0
0,2,4,5,0,0
0,0,26,15,0,0
0,2,20,7,2,0
0,2,25,5,1,0
0,0,14,6,4,0
