I,R,C,W,E,F
0,0,2,0,0,0
0,0,1,0,1,0
0,2,9,3,2,0
0,0,2,1,3,0
0,0,1,1,1,0
0,0,1,0,0,0
0,4,22,12,3,0
0,0,6,13,5,0
0,0,1,1,1,0
0,2,31,18,7,0
0,0,0,0,1,0
0,0,1,0,4,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,5,5,5,0,0
0,0,5,0,3,0
0,1,4,0,1,0
0,0,2,0,0,0
0,0,2,0,1,0
0,0,2,3,1,0
0,0,2,0,1,0
0,0,2,1,1,0
0,0,3,0,1,0
0,0,3,0,1,0
0,0,2,0,1,0
0,0,3,1,1,0
0,0,7,8,6,0
0,4,8,6,4,0
0,0,2,0,1,0
0,0,5,0,0,0
0,0,6,0,1,0
0,7,0,0,0,0
0,2,6,1,2,0
0,0,1,0,4,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,5,0,2,0
0,0,5,0,1,0
0,1,1,0,1,0
0,0,2,0,0,0
0,7,56,7,5,0
0,0,2,0,1,0
0,0,1,2,1,0
0,0,19,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,11,30,4,11,0
0,0,2,4,1,0
0,0,7,0,3,0
0,2,6,1,2,0
0,0,34,1,0,0
0,4,11,14,10,0
0,5,13,5,1,0
0,0,6,1,3,0
0,3,3,2,2,0
0,17,30,5,7,0
0,4,32,13,6,0
0,3,22,7,7,0
0,0,2,0,0,0
0,3,3,3,0,0
0,0,6,1,0,0
0,0,3,1,0,0
0,0,2,0,1,0
0,0,2,1,1,0
