I,R,C,W,E,F
0,0,46,1,1,0
0,0,1,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,21,4,5,0
0,0,0,0,1,0
0,0,0,2,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,2,0
0,0,26,0,2,0
0,0,0,0,1,0
0,2,4,0,4,0
0,0,0,0,1,0
0,0,40,2,7,0
0,1,166,8,40,0
0,33,181,7,41,0
0,6,21,8,9,0
0,0,141,20,10,0
0,0,0,0,1,0
0,0,7,3,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,251,8,1,0
0,0,0,0,1,0
0,0,2,2,3,0
0,2,20,0,0,0
