I,R,C,W,E,F
0,0,11,0,1,0
0,0,12,0,3,0
0,3,191,5,1,0
0,2,14,2,1,0
0,1,69,42,3,0
0,2,21,7,0,0
0,0,42,0,0,0
0,0,48,0,0,0
0,0,21,0,0,0
0,3,111,2,23,0
0,0,16,0,0,0
0,0,8,1,1,0
0,2,64,14,3,0
0,0,11,0,0,0
0,0,3,0,0,0
0,0,8,0,0,0
0,0,4,0,0,0
0,0,9,3,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,1,1,0,0
0,0,4,4,0,0
0,0,3,0,0,0
0,0,3,1,2,0
0,2,7,2,7,0
0,0,9,0,2,0
0,1,3,1,2,0
0,2,147,1,1,0
0,1,3,2,1,0
0,1,12,1,0,0
0,1,68,3,1,0
0,3,13,8,0,0
0,0,9,2,0,0
0,1,3,1,0,0
0,1,18,0,0,0
0,0,10,1,2,0
0,1,20,0,1,0
0,0,20,2,1,0
0,0,0,2,0,0
0,0,1,0,0,0
0,0,3,2,0,0
0,18,6,4,0,0
0,2,7,4,0,0
0,5,27,1,20,0
0,0,30,10,4,0
0,1,3,4,1,0
0,2,1,1,0,0
0,3,4,6,0,0
0,4,19,12,0,0
0,6,22,5,3,0
0,19,81,20,5,0
0,8,9,1,0,0
0,0,16,0,0,0
0,0,3,0,0,0
0,1,6,2,0,0
0,0,9,0,0,0
0,0,11,0,2,0
0,0,1,0,0,0
0,0,20,9,0,0
0,3,17,6,0,0
0,2,8,7,3,0
0,4,6,8,6,0
0,2,13,2,2,0
0,13,29,11,1,0
0,1,7,1,0,0
0,4,4,14,2,0
0,6,16,2,0,0
0,1,4,0,2,0
0,0,20,3,0,0
0,2,3,0,0,0
0,1,30,10,4,0
0,7,30,6,3,0
0,10,19,1,0,0
0,1,10,15,0,0
0,0,4,1,0,0
0,0,7,0,1,0
0,12,40,5,0,0
0,0,3,1,2,0
0,2,21,6,1,0
0,4,21,8,0,0
0,1,5,1,0,0
0,0,7,1,0,0
0,5,27,2,0,0
0,8,10,3,5,0
0,0,3,0,0,0
0,1,3,1,0,0
0,4,21,7,0,0
0,0,12,3,1,0
0,7,55,3,3,0
0,0,0,43,0,0
0,0,0,11,0,0
0,0,0,38,0,0
0,0,0,33,0,0
0,3,10,2,0,0
0,1,5,1,0,0
0,6,19,6,1,0
0,2,4,3,0,0
0,6,14,6,3,0
0,9,34,25,1,0
0,3,19,16,0,0
0,2,7,0,1,0
0,0,10,4,0,0
0,6,23,1,7,0
0,15,48,11,5,0
0,0,1,12,0,0
0,24,82,15,2,0
0,4,36,7,6,0
0,16,144,43,8,0
0,3,11,1,1,0
0,9,22,10,3,0
0,0,7,2,0,0
0,3,29,0,1,0
0,0,12,3,0,0
0,1,8,3,2,0
0,6,64,12,6,0
0,4,26,5,3,0
0,0,0,12,0,0
0,13,57,17,1,0
0,0,6,0,1,0
0,1,22,0,0,0
0,0,3,0,0,0
0,0,6,0,3,0
0,0,3,0,0,0
0,1,39,14,8,0
0,0,3,0,0,0
0,2,259,17,1,0
0,0,12,2,2,0
0,1,22,5,2,0
0,1,16,1,0,0
0,1,105,19,12,0
0,0,5,0,1,0
0,0,10,0,2,0
0,0,8,1,0,0
0,0,23,10,1,0
0,2,11,2,0,0
0,0,1,0,1,0
0,1,50,7,4,0
0,1,19,11,0,0
0,3,105,8,1,0
0,3,34,14,6,0
0,1,4,0,0,0
0,0,6,2,0,0
0,0,25,1,2,0
0,1,15,0,1,0
0,0,10,0,0,0
0,3,79,7,0,0
0,0,5,0,0,0
0,0,7,0,0,0
0,0,18,2,2,0
0,2,16,0,0,0
0,0,14,0,0,0
0,0,5,3,0,0
0,0,38,0,0,0
0,1,10,5,0,0
0,0,14,2,1,0
0,1,15,2,1,0
0,0,25,2,2,0
0,2,19,1,2,0
0,10,315,61,2,0
0,0,21,0,4,0
