I,R,C,W,E,F
0,99,17,3,0,0
0,0,22,1,5,0
0,0,1,1,0,0
0,0,1,6,0,0
0,0,5,2,0,0
0,2,30,20,0,0
0,0,1,6,0,0
0,1,32,5,5,0
0,15,35,15,0,0
0,4,32,9,0,0
0,0,1,6,0,0
0,5,30,11,8,0
0,16,34,15,1,0
0,2,28,11,0,0
0,0,1,6,0,0
0,4,35,9,0,0
0,16,33,15,0,0
0,3,26,17,0,0
0,1,3,3,0,0
0,1,9,9,1,0
0,2,10,1,0,0
0,0,1,0,0,0
0,13,100,82,0,0
0,3,15,7,0,0
0,0,7,1,0,0
0,0,1,29,0,0
0,0,3,14,0,0
0,20,144,22,19,0
0,5,33,6,0,0
0,0,1,0,0,0
0,7,31,6,1,0
0,1,2,0,0,0
0,0,2,0,0,0
0,0,8,7,0,0
0,17,44,14,2,0
0,19,65,24,8,0
0,0,1,2,0,0
0,8,51,19,1,0
0,6,10,7,1,0
0,8,35,14,3,0
0,16,50,6,2,0
0,0,12,0,0,0
0,39,85,24,4,0
0,8,36,5,11,0
0,0,1,6,0,0
0,1,6,1,0,0
0,6,17,5,0,0
0,9,70,20,2,0
0,0,1,13,0,0
0,3,39,37,0,0
0,0,6,1,1,0
0,0,1,36,0,0
0,3,8,1,0,0
0,2,9,1,0,0
0,3,11,1,1,0
0,3,1,0,0,0
0,4,14,1,0,0
0,3,11,1,1,0
0,2,3,6,1,0
0,2,1,0,0,0
0,4,13,8,1,0
0,3,10,1,1,0
0,1,1,0,0,0
0,3,12,5,1,0
0,0,1,2,0,0
0,3,10,16,1,0
0,5,11,3,1,0
0,3,11,1,1,0
0,1,1,0,0,0
0,1,1,0,0,0
0,7,74,33,0,0
0,1,4,1,0,0
0,35,227,143,3,0
0,27,88,37,0,0
0,13,32,18,1,0
0,0,4,0,0,0
0,10,26,18,0,0
0,0,15,1,0,0
0,0,4,2,0,0
0,2,9,14,0,0
0,1,16,5,0,0
0,0,5,4,0,0
0,9,16,20,0,0
0,5,45,9,3,0
0,0,4,0,1,0
0,6,55,23,72,0
0,2,40,12,4,0
0,14,42,2,4,0
0,0,1,2,0,0
0,8,38,11,3,0
0,0,1,9,0,0
0,0,3,13,0,0
0,2,8,2,0,0
0,2,30,9,0,0
0,12,46,3,0,0
0,8,35,12,6,0
0,1,7,1,0,0
0,3,19,8,4,0
0,0,3,1,0,0
0,0,1,18,0,0
0,0,1,1,0,0
0,0,1,0,0,0
0,0,4,0,1,0
0,0,3,0,0,0
0,1,3,0,0,0
0,1,2,0,0,0
0,9,52,0,0,0
0,1,1,0,0,0
0,0,3,0,0,0
0,4,9,0,0,0
0,0,2,1,0,0
0,0,1,1,0,0
0,2,45,25,0,0
0,0,67,44,0,0
0,18,89,451,0,0
0,1,105,80,0,0
0,0,14,1,0,0
0,0,10,23,0,0
0,0,27,0,0,0
0,1,68,21,0,0
0,0,135,122,0,0
0,0,9,3,0,0
0,0,18,22,0,0
0,0,17,27,0,0
0,8,28,5,2,0
0,0,20,0,0,0
0,0,1,5,0,0
0,0,1,0,0,0
0,2,68,4,1,0
0,0,3,2,1,0
0,0,1,1,0,0
0,1,8,4,0,0
0,1,4,0,0,0
0,0,2,0,0,0
0,0,1,2,0,0
0,0,8,7,0,0
0,13,31,33,10,0
0,0,1,2,0,0
0,1,23,1,0,0
0,0,1,2,0,0
0,0,5,7,0,0
0,17,63,8,2,0
