I,R,C,W,E,F
0,0,5,0,0,0
0,0,1,0,0,0
0,15,98,73,4,0
0,0,45,44,0,0
0,0,0,1,0,0
0,0,1,0,0,0
0,0,1,46,0,0
0,0,12,1,3,0
0,1,4,17,0,0
0,11,66,10,0,0
0,1,9,4,0,0
0,3,43,0,0,0
0,0,31,16,4,0
0,3,17,1,0,0
0,1,25,1,0,0
0,1,12,0,0,0
0,1,10,2,0,0
0,1,8,3,0,0
0,0,16,0,5,0
0,0,7,1,0,0
0,0,4,1,2,0
0,1,10,4,0,0
0,0,91,56,0,0
0,12,205,83,0,0
0,4,33,76,0,0
0,0,13,1,1,0
0,44,649,117,2,0
0,27,289,95,1,0
0,0,0,0,1,0
0,2,9,0,0,0
0,2,14,20,0,0
0,0,17,1,0,0
0,0,47,24,0,0
0,0,72,4,1,0
0,1,137,20,0,0
0,2,42,1,2,0
0,2,28,20,0,0
0,0,12,49,0,0
0,0,3,48,0,0
0,2,45,53,1,0
0,0,8,49,0,0
0,0,31,14,0,0
0,0,4,49,1,0
0,0,4,49,1,0
0,2,11,57,1,0
0,0,5,49,1,0
0,0,20,51,0,0
0,0,10,51,0,0
0,7,43,54,0,0
0,0,5,0,0,0
0,2,112,14,1,0
0,2,80,52,12,0
0,0,4,3,0,0
0,2,6,0,0,0
0,4,25,47,0,0
0,0,24,53,0,0
0,0,19,24,0,0
0,7,190,46,0,0
