I,R,C,W,E,F
0,0,0,0,1,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,1,0,0,0
0,1,15,1,0,0
0,1,3,0,1,0
0,0,17,2,10,0
0,0,0,1,0,0
0,0,1,1,0,0
0,1,24,0,11,0
0,0,11,3,3,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,3,1,1,0
0,1,3,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,12,0,0,0
0,0,3,1,0,0
0,0,0,0,1,0
0,17,17,8,2,0
0,2,20,1,0,0
0,2,4,1,0,0
0,7,22,2,5,0
0,0,4,1,3,0
0,6,6,9,0,0
0,2,19,4,1,0
0,0,17,0,2,0
0,1,7,4,1,0
0,0,4,1,1,0
0,0,0,0,1,0
0,0,10,3,0,0
0,0,15,6,4,0
0,1,20,13,0,0
0,4,5,0,0,0
0,7,12,1,2,0
0,0,0,0,1,0
0,3,7,1,5,0
0,26,148,9,73,0
0,0,3,3,0,0
0,0,3,1,3,0
0,0,1,1,0,0
0,0,36,2,0,0
0,3,6,1,19,0
0,0,4,0,5,0
0,0,0,0,1,0
0,0,4,2,4,0
0,0,13,0,4,0
0,3,15,1,2,0
0,3,22,0,0,0
0,1,36,4,0,0
0,0,11,2,12,0
0,1,5,1,6,0
0,4,16,1,5,0
0,9,11,3,3,0
0,0,1,0,2,0
0,3,15,5,10,0
0,2,6,0,3,0
0,0,4,1,9,0
0,0,7,0,2,0
0,0,3,2,1,0
0,0,0,0,1,0
0,1,7,7,1,0
0,24,37,4,7,0
0,0,1,0,1,0
0,1,5,1,2,0
0,2,16,2,3,0
0,0,0,0,1,0
0,16,17,5,3,0
0,0,29,2,4,0
0,1,1,2,2,0
0,6,13,3,1,0
0,3,5,1,1,0
0,2,3,1,2,0
0,4,30,44,2,0
0,7,16,20,11,0
0,8,22,18,53,0
0,3,29,0,1,0
0,0,9,0,0,0
0,6,4,3,0,0
