I,R,C,W,E,F
0,0,1,0,0,0
0,0,3,3,1,0
0,0,2,0,0,0
0,2,2,1,2,0
0,1,3,1,3,0
0,1,10,0,3,0
0,0,0,0,1,0
0,2,9,0,4,0
0,6,5,2,1,0
0,0,6,7,6,0
0,0,2,0,2,0
0,0,0,0,1,0
0,0,2,0,0,0
0,3,1,0,2,0
0,1,3,1,1,0
0,1,16,0,3,0
0,7,18,10,10,0
0,1,5,0,2,0
0,15,18,8,2,0
0,0,5,2,3,0
0,0,2,0,1,0
0,8,37,13,10,0
0,0,2,0,0,0
0,10,1,4,2,0
0,2,5,2,2,0
0,3,8,4,2,0
0,0,5,0,0,0
0,1,4,2,2,0
0,1,2,0,4,0
0,1,4,2,4,0
0,2,2,1,0,0
0,1,11,1,4,0
0,5,13,7,8,0
0,3,8,0,3,0
0,10,11,4,0,0
0,0,3,4,7,0
0,0,2,0,1,0
0,10,24,20,11,0
0,0,1,1,1,0
0,0,2,0,0,0
0,2,1,1,2,0
0,1,3,1,1,0
0,1,6,0,3,0
0,1,4,3,3,0
0,1,4,0,2,0
0,4,9,2,4,0
0,0,1,0,1,0
0,0,2,0,0,0
0,6,1,3,2,0
0,1,4,1,2,0
0,0,1,0,0,0
0,1,28,0,4,0
0,11,27,25,10,0
0,6,20,7,9,0
0,1,5,0,2,0
0,16,21,9,4,0
0,1,7,4,3,0
0,0,2,0,1,0
0,0,8,11,9,0
0,6,25,6,6,0
0,0,2,0,1,0
0,0,2,0,2,0
0,0,2,0,0,0
0,3,1,0,2,0
0,1,3,1,1,0
0,7,5,11,8,0
0,0,2,0,0,0
0,1,2,2,1,0
0,1,8,0,1,0
0,3,3,3,3,0
0,2,21,3,6,0
0,1,4,0,2,0
0,7,19,3,5,0
0,1,1,5,4,0
0,0,2,0,1,0
0,5,6,7,15,0
0,0,0,0,1,0
0,1,7,16,12,0
0,0,4,1,1,0
0,0,2,0,0,0
0,0,13,2,7,0
0,1,3,3,1,0
0,0,19,0,9,0
0,0,3,0,2,0
0,0,0,0,1,0
0,4,8,22,16,0
0,2,3,7,8,0
0,2,2,1,2,0
0,0,1,0,1,0
0,6,12,11,13,0
0,35,3,0,0,0
