I,R,C,W,E,F
0,0,21,6,3,0
0,0,3,2,0,0
0,56,22,2,2,0
0,2,18,12,1,0
0,1,17,1,0,0
0,3,33,3,1,0
0,2,3,3,2,0
0,0,17,0,0,0
0,0,23,21,0,0
0,0,23,21,0,0
0,0,27,19,0,0
0,0,24,19,0,0
0,5,8,12,1,0
0,0,10,1,0,0
0,0,4,0,0,0
0,49,109,88,5,0
0,1,2,0,0,0
0,16,32,42,5,0
0,0,3,4,0,0
0,1,8,3,3,0
0,4,23,6,1,0
0,37,106,94,51,0
0,9,9,29,0,0
0,0,2,38,0,0
0,0,2,1,0,0
0,8,9,4,0,0
0,0,11,15,0,0
0,0,4,5,0,0
0,0,6,3,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,3,1,0,0
0,0,3,1,1,0
0,0,2,2,0,0
0,0,2,1,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,2,2,0,0
0,0,3,1,0,0
0,0,3,1,0,0
0,0,2,1,0,0
0,0,3,2,0,0
0,0,3,0,0,0
0,0,2,3,0,0
0,0,2,5,2,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,2,2,0,0
0,2,6,4,1,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,2,1,0,0
0,0,2,1,0,0
0,3,3,6,0,0
0,1,7,2,0,0
0,0,7,2,0,0
0,5,12,10,6,0
0,14,17,15,0,0
0,2,2,2,0,0
0,0,53,60,0,0
0,5,6,20,0,0
0,1,12,5,0,0
0,1,1,0,0,0
0,13,73,50,0,0
0,0,1,0,1,0
0,1,2,10,0,0
0,4,2,5,0,0
0,8,6,10,0,0
0,13,6,9,0,0
0,4,2,10,0,0
0,10,9,14,0,0
0,3,1,2,0,0
0,3,1,2,0,0
0,5,2,8,0,0
0,16,5,10,0,0
0,7,2,5,0,0
0,5,1,3,0,0
0,14,21,6,0,0
0,1,7,2,0,0
0,15,45,22,4,0
0,0,1,1,0,0
0,0,8,0,1,0
0,0,2,0,0,0
0,0,5,0,0,0
0,0,4,0,0,0
0,0,9,0,0,0
0,1,3,0,0,0
0,0,14,16,1,0
0,3,4,24,0,0
0,0,3,0,0,0
0,0,7,0,0,0
0,1,10,0,0,0
0,4,36,7,0,0
0,0,11,1,1,0
0,4,9,2,1,0
0,3,24,6,0,0
0,0,15,1,0,0
0,7,18,9,1,0
0,3,30,8,0,0
0,5,38,22,3,0
0,0,1,0,0,0
0,7,7,24,1,0
0,3,20,13,0,0
0,0,12,3,0,0
