I,R,C,W,E,F
0,0,33,3,0,0
0,1,0,2,9,0
0,0,3,3,10,0
0,0,3,0,2,0
0,3,15,3,7,0
0,0,0,2,0,0
0,0,1,1,3,0
0,0,5,6,2,0
0,0,1,4,0,0
0,1,10,7,8,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,485,1452,481,428,0
0,5,2,0,8,0
0,0,2,2,2,0
0,6,0,2,6,0
0,0,3,6,3,0
0,4,4,2,5,0
0,2,10,8,6,0
0,0,3,1,2,0
0,3,8,1,5,0
0,1,1,1,2,0
0,1,6,19,1,0
0,0,4,0,3,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,0,1,0,0
0,0,3,4,3,0
0,0,3,3,2,0
0,0,4,1,2,0
0,10,20,17,8,0
0,0,1,0,1,0
0,0,1,0,3,0
0,0,1,0,3,0
0,1,3,1,6,0
0,3,9,2,7,0
0,0,1,0,0,0
0,4,30,29,21,0
0,12,19,0,3,0
0,11,15,0,6,0
0,12,18,0,3,0
0,14,16,0,5,0
0,12,14,1,2,0
0,3,15,1,4,0
0,1,16,3,2,0
0,0,7,2,2,0
0,2,27,1,2,0
0,0,33,0,2,0
0,0,7,0,2,0
0,5,0,0,1,0
0,0,1,0,1,0
0,0,3,1,3,0
0,5,14,10,4,0
