I,R,C,W,E,F
0,0,2,1,1,0
0,4,53,24,7,0
0,0,10,3,1,0
0,0,16,1,6,0
0,0,5,0,1,0
0,0,66,1,0,0
0,0,1,0,0,0
0,21,26,131,3,0
0,0,1,0,0,0
0,2,10,7,2,0
0,2,23,15,0,0
0,0,3,0,1,0
0,3,9,7,0,0
0,0,1,8,0,0
0,2,4,161,2,0
0,2,4,160,1,0
0,22,40,157,2,0
0,2,4,161,2,0
0,4,72,18,0,0
0,3,11,2,0,0
0,1,29,6,1,0
0,1,8,164,2,0
0,2,5,164,3,0
0,4,18,20,2,0
0,3,6,163,3,0
0,3,5,163,3,0
0,3,13,166,3,0
0,2,7,168,4,0
0,2,26,162,3,0
0,1,5,160,3,0
0,2,309,3,3,0
0,0,224,1,3,0
0,1,205,2,3,0
0,1,204,4,3,0
0,0,205,4,3,0
0,1,207,4,3,0
0,1,231,3,3,0
0,0,220,4,3,0
0,0,222,1,3,0
0,0,230,2,3,0
0,1,224,3,3,0
0,1,225,2,3,0
0,0,226,4,3,0
0,0,236,1,3,0
0,262,228,1,3,0
0,0,231,2,3,0
0,0,230,2,3,0
0,0,248,1,3,0
0,0,238,3,3,0
0,0,238,2,3,0
0,0,244,4,3,0
0,0,238,4,3,0
0,0,238,4,3,0
0,1,238,4,3,0
0,0,239,2,3,0
0,1,246,3,3,0
0,1,243,4,3,0
0,1,243,4,3,0
0,0,243,2,3,0
0,1,243,4,3,0
0,0,245,4,3,0
0,1,244,4,3,0
0,0,245,4,3,0
0,0,1,18,0,0
0,0,1,0,0,0
0,20,52,47,9,0
0,1,53,149,2,0
0,26,36,55,1,0
0,2,32,126,4,0
0,4,15,33,1,0
0,1,10,31,2,0
0,6,53,53,3,0
0,32,224,142,30,0
0,2,110,41,2,0
0,5,27,28,5,0
0,0,13,1,1,0
0,13,73,42,14,0
0,0,1,4,0,0
0,1,132,228,1,0
0,0,5,1,0,0
0,0,258,6,128,0
0,0,1,1,0,0
0,0,5,0,0,0
0,0,4,1,0,0
0,3,68,13,0,0
0,0,6,0,0,0
0,4,22,103,0,0
0,0,6,0,1,0
0,1,4,3,1,0
0,0,13,1,0,0
0,0,15,3,0,0
0,0,12,14,0,0
0,5,77,268,4,0
0,8,30,15,4,0
0,0,37,2,0,0
0,0,11,9,0,0
0,0,1,11,0,0
0,0,1,0,0,0
0,5,29,239,2,0
0,10,23,219,3,0
0,3,34,214,29,0
0,4,12,229,0,0
0,5,13,225,0,0
0,15,35,207,0,0
0,4,23,232,0,0
0,21,74,239,1,0
0,3,9,228,7,0
0,3,17,6,2,0
0,5,14,223,7,0
0,2,10,223,0,0
0,1,30,232,1,0
0,0,1,0,0,0
