I,R,C,W,E,F
0,0,0,0,1,0
0,0,1,0,3,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,8,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,15,0,0,0,0
0,0,0,0,1,0
0,0,1,1,0,0
0,0,2,6,3,0
0,0,2,6,3,0
0,0,2,7,3,0
0,0,2,7,3,0
0,0,2,5,3,0
0,0,7,7,3,0
0,0,8,7,3,0
0,0,3,0,1,0
0,0,5,0,2,0
0,0,6,0,2,0
0,0,4,0,1,0
0,0,4,3,1,0
0,0,15,6,3,0
0,0,0,0,1,0
0,0,7,5,1,0
0,0,6,5,1,0
0,0,1,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,6,0,2,0
0,0,1,0,0,0
0,0,75,0,0,0
0,0,23,0,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
