I,R,C,W,E,F
0,0,1,0,0,0
0,0,1038,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,25,0,0,0
0,1,1,0,1,0
0,3,7,6,3,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,9,0,3,0
0,0,18,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,1,3,0,0,0
0,0,2,0,0,0
0,0,2,0,0,0
0,0,0,0,1,0
0,3,74,5,5,0
0,0,1,0,1,0
0,0,1,1,0,0
0,0,10,2,1,0
0,4,23,2,1,0
0,1,14,2,7,0
0,0,7,1,3,0
0,0,1,0,0,0
0,0,2,0,0,0
0,2,2,1,1,0
0,0,14,7,1,0
0,1,5,1,0,0
0,1,5,1,1,0
0,3,9,3,0,0
0,2,10,1,0,0
0,0,2,0,0,0
0,0,5,0,2,0
0,0,3,0,2,0
0,2,3,0,0,0
0,0,2,0,3,0
0,0,21,0,36,0
0,0,11,0,12,0
0,2,5,1,0,0
0,0,3,1,0,0
0,0,11,0,3,0
0,0,17,0,0,0
0,1,4,0,0,0
0,0,8,0,0,0
0,0,16,6,3,0
0,0,16,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,4,1,2,0
0,1,10,1,1,0
0,0,1,0,0,0
0,0,27,11,71,0
0,0,2,0,1,0
0,2,28,3,5,0
0,3,9,3,6,0
0,0,5,0,3,0
0,1,13,4,9,0
0,0,0,0,1,0
0,1,48,7,0,0
0,0,8,1,0,0
0,17,5,0,0,0
0,11,35,0,7,0
0,0,6,0,1,0
0,0,1,0,1,0
0,4,8,0,6,0
0,2,7,2,7,0
0,0,3,1,7,0
0,2,7,4,1,0
0,0,4,1,0,0
0,3,10,1,5,0
0,2,8,1,1,0
0,0,0,0,1,0
0,4,16,1,7,0
0,0,0,0,1,0
0,1,3,1,0,0
0,0,2,0,0,0
0,0,2,3,1,0
0,1,1,1,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,66,151,25,4,0
0,0,1,0,0,0
0,3,7,1,1,0
0,8,16,3,4,0
0,8,20,2,1,0
0,2,6,1,1,0
0,4,13,1,3,0
0,9,16,1,5,0
0,0,3,1,2,0
0,0,3,0,5,0
0,0,1,0,0,0
0,0,2,2,3,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,1,2,0,0
0,2,11,1,3,0
0,2,4,2,4,0
0,0,8,0,2,0
0,0,6,0,0,0
