I,R,C,W,E,F
0,0,1,0,0,0
0,0,1,1,0,0
0,3,1,0,4,0
0,7,5,11,10,0
0,0,17,0,0,0
0,0,1,2,2,0
0,1,2,1,1,0
0,0,0,1,1,0
0,0,0,1,1,0
0,0,2,3,1,0
0,0,0,3,1,0
0,0,1,3,1,0
0,1,4,3,1,0
0,0,0,1,3,0
0,1,0,3,1,0
0,1,2,3,1,0
0,0,0,1,0,0
0,17,2,3,1,0
0,1,3,3,2,0
0,1,4,3,1,0
0,1,5,3,2,0
0,0,0,1,1,0
0,0,0,1,1,0
0,0,3,8,2,0
0,3,16,7,3,0
0,0,1,1,1,0
0,1,6,5,1,0
0,0,1,0,1,0
0,0,3,4,2,0
0,1,2,5,2,0
0,0,0,0,1,0
0,0,1,1,2,0
0,0,1,0,0,0
0,1,1,4,3,0
0,1,2,8,1,0
0,0,1,2,1,0
0,1,1,0,3,0
0,0,5,0,2,0
0,2,16,0,5,0
0,5,6,4,4,0
0,2,0,1,4,0
0,0,6,1,3,0
0,1,5,3,4,0
0,0,4,0,1,0
0,0,3,0,1,0
0,3,3,0,3,0
0,0,11,1,1,0
0,1,20,4,5,0
0,1,1,0,5,0
